8_0	C=O	-1	Aldol Condensation
8_0	C(CO)=O	-1	Aldol Condensation
8_0	C(C(CO)O)=O	1	Aldol Condensation
8_1	C=O	-1	Knoevenagel H
8_1	C(CO)=O	-1	Knoevenagel H
8_1	C(C(CO)O)=O	1	Knoevenagel H
9_0	C(CO)=O	-1	Keto-enol migration twice
9_0	C(CO)=O	1	Keto-enol migration twice
12_0	C=O	-1	Cannizarro 2, HCHO (oxidation)
12_0	C=O	-1	Cannizarro 2, HCHO (oxidation)
12_0	O	-1	Cannizarro 2, HCHO (oxidation)
12_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)
12_0	CO	1	Cannizarro 2, HCHO (oxidation)
12_1	C=O	-1	Cannizarro 2, HCHO (reduction)
12_1	C=O	-1	Cannizarro 2, HCHO (reduction)
12_1	O	-1	Cannizarro 2, HCHO (reduction)
12_1	C(O)=O	1	Cannizarro 2, HCHO (reduction)
12_1	CO	1	Cannizarro 2, HCHO (reduction)
14_0	C=O	-1	Cannizarro 2, HCHO (oxidation)
14_0	C(CO)=O	-1	Cannizarro 2, HCHO (oxidation)
14_0	O	-1	Cannizarro 2, HCHO (oxidation)
14_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)
14_0	C(CO)O	1	Cannizarro 2, HCHO (oxidation)
16_0	C=O	-1	Cannizarro 2, HCHO (reduction)
16_0	C(CO)=O	-1	Cannizarro 2, HCHO (reduction)
16_0	O	-1	Cannizarro 2, HCHO (reduction)
16_0	CO	1	Cannizarro 2, HCHO (reduction)
16_0	C(CO)(O)=O	1	Cannizarro 2, HCHO (reduction)
17_0	C(CO)=O	-1	Fe3 ---> Fe2 Aldehyde to acid
17_0	[OH-]	-1	Fe3 ---> Fe2 Aldehyde to acid
17_0	[Fe+3]	-1	Fe3 ---> Fe2 Aldehyde to acid
17_0	[Fe+3]	-1	Fe3 ---> Fe2 Aldehyde to acid
17_0	[H+]	1	Fe3 ---> Fe2 Aldehyde to acid
17_0	[Fe+2]	1	Fe3 ---> Fe2 Aldehyde to acid
17_0	[Fe+2]	1	Fe3 ---> Fe2 Aldehyde to acid
17_0	C(CO)(O)=O	1	Fe3 ---> Fe2 Aldehyde to acid
19_0	C(CO)=O	-1	Fe3 ---> Fe2 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group
19_0	[Fe+3]	-1	Fe3 ---> Fe2 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group
19_0	[Fe+3]	-1	Fe3 ---> Fe2 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group
19_0	[H+]	1	Fe3 ---> Fe2 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group
19_0	[H+]	1	Fe3 ---> Fe2 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group
19_0	[Fe+2]	1	Fe3 ---> Fe2 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group
19_0	[Fe+2]	1	Fe3 ---> Fe2 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group
19_0	C(C=O)=O	1	Fe3 ---> Fe2 Conversion of Alpha Hydroxy Group of an aldehyde to Alpha Keto group
