Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
8_0,,,,2,2,1,3
C(C(CO)O)=O,,,1,1,319,370,689
8_1,,,,2,2,1,3
10_0,,,,2,2,1,3
C(C(C(CO)O)O)=O,,,1,1,76,70,146
10_1,,,,2,2,1,3
11_0,,,,2,1,1,2
C(CO)=O,,,0,1,972,1903,2875
14_0,,,,2,3,2,5
C(O)=O,,,1,1,4328,0,4328
CO,,,1,1,2622,259,2881
14_1,,,,2,3,2,5
16_0,,,,2,3,2,5
C(CO)O,,,1,1,9,91,100
18_0,,,,2,3,2,5
C(CO)(O)=O,,,1,1,138,277,415
20_0,,,,2,3,5,8
[H+],,,0,1,2046,1825,3871
[Fe+2],,,0,1,2458,2012,4470
C(C=O)=O,,,1,1,647,711,1358
21_0,,,,2,4,4,8
23_0,,,,2,2,1,3
C(C(C(C(CO)O)O)O)=O,,,2,1,22,23,45
23_1,,,,2,2,1,3
25_0,,,,2,2,1,3
C(C(C(C(C(CO)O)O)O)O)=O,,,2,1,16,19,35
25_1,,,,2,2,1,3
27_0,,,,2,2,1,3
C(C(C(C=O)O)O)=O,,,2,1,69,60,129
27_1,,,,2,2,1,3
28_0,,,,2,2,1,3
28_1,,,,2,2,1,3
29_0,,,,2,1,2,3
O,,,0,1,13922,10992,24914
30_0,,,,2,1,2,3
C=O,,,0,1,2050,10048,12098
30_1,,,,2,1,2,3
31_0,,,,2,1,2,3
31_1,,,,2,1,2,3
33_0,,,,2,1,1,2
C(CO)(CO)=O,,,2,1,243,339,582
35_0,,,,2,1,1,2
C(CO)(C(CO)O)=O,,,2,1,96,95,191
37_0,,,,2,3,2,5
C(C(CO)O)O,,,2,1,11,46,57
39_0,,,,2,3,2,5
C(C(C(CO)O)O)O,,,2,1,6,9,15
40_0,,,,2,3,2,5
42_0,,,,2,3,2,5
C(C(CO)O)(O)=O,,,2,1,69,103,172
44_0,,,,2,3,2,5
C(C(C(CO)O)O)(O)=O,,,2,1,19,23,42
46_0,,,,2,3,2,5
C(C(O)=O)=O,,,2,1,280,298,578
48_0,,,,2,2,1,3
C(C(CO)(C(C(CO)O)O)O)=O,,,2,1,14,16,30
48_1,,,,2,2,1,3
50_0,,,,2,2,1,3
C(C(CO)(C(C=O)O)O)=O,,,2,1,23,26,49
50_1,,,,2,2,1,3
52_0,,,,2,2,1,3
C(C(CO)(CO)O)=O,,,2,1,25,25,50
52_1,,,,2,2,1,3
54_0,,,,2,2,1,3
C(C(CO)(C(CO)O)O)=O,,,2,1,13,14,27
54_1,,,,2,2,1,3
56_0,,,,2,2,1,3
C(C(C(CO)O)(C(C=O)O)O)=O,,,2,1,16,22,38
56_1,,,,2,2,1,3
57_0,,,,2,2,1,3
57_1,,,,2,2,1,3
59_0,,,,2,2,1,3
C(C(C(CO)O)(C(CO)O)O)=O,,,2,1,7,9,16
59_1,,,,2,2,1,3
61_0,,,,2,2,1,3
C(C(C(C(CO)O)O)O)(O)=O,,,2,1,15,13,28
63_0,,,,2,2,1,3
C(C(C(C(C(CO)O)O)O)O)(O)=O,,,2,1,15,14,29
65_0,,,,2,2,1,3
C(C(C(C=O)O)O)(O)=O,,,2,1,39,43,82
66_0,,,,2,2,1,3
67_0,,,,2,2,1,3
69_0,,,,2,1,2,3
C(C(C)=O)=O,,,2,1,567,920,1487
71_0,,,,2,1,2,3
C(CC=O)=O,,,2,1,382,875,1257
73_0,,,,2,1,2,3
C(C(CCO)=O)=O,,,2,1,151,193,344
75_0,,,,2,1,2,3
C(CC(C=O)O)=O,,,2,1,188,234,422
77_0,,,,2,1,2,3
C(CC(CO)=O)=O,,,2,1,189,270,459
79_0,,,,2,1,2,3
C(C(C(C)=O)O)=O,,,2,1,190,230,420
81_0,,,,2,1,2,3
C(C)=O,,,2,1,1103,2830,3933
83_0,,,,2,1,1,2
C1C(C(C(O)O1)O)O,,,2,1,7,17,24
84_0,,,,2,3,5,8
86_0,,,,2,2,2,4
[Fe+3],,,0,1,2142,2588,4730
C(C(C)O)(O)=O,,,2,1,77,144,221
88_0,,,,2,2,2,4
C(C(CCO)O)(O)=O,,,2,1,26,30,56
90_0,,,,2,3,5,8
C(C(CO)=O)=O,,,2,1,371,467,838
92_0,,,,2,3,5,8
C(C(C(CO)O)=O)=O,,,2,1,90,82,172
93_0,,,,2,5,3,8
94_0,,,,2,4,4,8
95_0,,,,2,4,4,8
97_0,,,,2,2,1,3
C(CC(C(C(C(CO)O)O)O)O)=O,,,3,1,14,14,28
99_0,,,,2,2,1,3
C(C(C(C(CC(C=O)=O)O)O)O)=O,,,3,1,25,26,51
101_0,,,,2,2,1,3
C(C(C=O)C(C(C(C=O)O)O)O)=O,,,3,1,19,20,39
101_1,,,,2,2,1,3
103_0,,,,2,2,1,3
C(CC(C(C(C=O)O)O)O)=O,,,3,1,24,28,52
105_0,,,,2,2,1,3
C(C(C(C(C(C=O)O)O)O)O)=O,,,3,1,12,15,27
105_1,,,,2,2,1,3
107_0,,,,2,2,1,3
C(CO)(C(C(CO)(CO)O)O)=O,,,3,1,9,7,16
107_1,,,,2,2,1,3
109_0,,,,2,2,1,3
C(C(CC(CO)(CO)O)=O)=O,,,3,1,13,14,27
111_0,,,,2,2,1,3
C(C(C=O)C(CO)(CO)O)=O,,,3,1,9,9,18
111_1,,,,2,2,1,3
113_0,,,,2,2,1,3
C(C(C(CO)C(CO)(CO)O)=O)=O,,,3,1,14,13,27
113_1,,,,2,2,1,3
115_0,,,,2,2,1,3
C(C(C(CO)(CO)O)C(C=O)O)=O,,,3,1,13,14,27
115_1,,,,2,2,1,3
117_0,,,,2,2,1,3
C(C(C(CO)=O)C(CO)(CO)O)=O,,,3,1,10,9,19
117_1,,,,2,2,1,3
119_0,,,,2,2,1,3
C(CC(C(C(CO)(CO)O)O)=O)=O,,,3,1,10,10,20
119_1,,,,2,2,1,3
121_0,,,,2,2,1,3
C(C(C(CC(CO)(CO)O)=O)O)=O,,,3,1,9,9,18
123_0,,,,2,2,1,3
C(CC(CO)(CO)O)=O,,,3,1,21,24,45
125_0,,,,2,2,1,3
C(C(C(C(CO)(CO)O)O)=O)=O,,,3,1,11,14,25
125_1,,,,2,2,1,3
127_0,,,,2,2,1,3
C(C(C(CO)(CO)O)O)=O,,,3,1,17,17,34
127_1,,,,2,2,1,3
129_0,,,,2,2,1,3
C(C(C(C(CO)=O)O)O)(O)=O,,,3,1,21,17,38
129_1,,,,2,2,1,3
131_0,,,,2,2,1,3
C(C(C)(C(C(CO)=O)O)O)=O,,,3,1,16,17,33
131_1,,,,2,2,1,3
133_0,,,,2,2,1,3
C(C)(C(C(C(CO)=O)O)O)=O,,,3,1,24,21,45
133_1,,,,2,2,1,3
135_0,,,,2,2,1,3
C(CC(C(C(CO)=O)O)O)=O,,,3,1,21,21,42
135_1,,,,2,2,1,3
137_0,,,,2,2,1,3
C(C(CCO)(C(C(CO)=O)O)O)=O,,,3,1,15,15,30
137_1,,,,2,2,1,3
139_0,,,,2,2,1,3
C(C(C(C(CCO)=O)O)O)(CO)=O,,,3,1,19,17,36
139_1,,,,2,2,1,3
141_0,,,,2,2,1,3
C(CC(C(C(C(CO)=O)O)O)O)=O,,,3,1,21,20,41
141_1,,,,2,2,1,3
143_0,,,,2,2,1,3
C(C(CC(C(C(CO)=O)O)O)O)=O,,,3,1,21,19,40
143_1,,,,2,2,1,3
145_0,,,,2,2,1,3
C(CO)(CC(C(C(CO)=O)O)O)=O,,,3,1,18,16,34
145_1,,,,2,2,1,3
147_0,,,,2,2,1,3
C(CC(CO)(C(C(CO)=O)O)O)=O,,,3,1,16,15,31
147_1,,,,2,2,1,3
149_0,,,,2,2,1,3
C(C)(C(C(C(C(CO)=O)O)O)O)=O,,,3,1,18,17,35
149_1,,,,2,2,1,3
151_0,,,,2,2,1,3
C(C(C(C)(C(C(CO)=O)O)O)O)=O,,,3,1,17,17,34
151_1,,,,2,2,1,3
153_0,,,,2,2,1,3
C(CO)(C(C(C)O)O)=O,,,3,1,35,38,73
153_1,,,,2,2,1,3
155_0,,,,2,2,1,3
C(C(CO)(C(C(CO)=O)O)O)=O,,,3,1,16,18,34
155_1,,,,2,2,1,3
157_0,,,,2,2,1,3
C(CO)(C(C(C(CO)=O)O)O)=O,,,3,1,9,8,17
157_1,,,,2,2,1,3
159_0,,,,2,2,1,3
C(CO)(C(C(C(CO)O)O)O)=O,,,3,1,14,12,26
159_1,,,,2,2,1,3
161_0,,,,2,2,1,3
C(C(C(C(CO)=O)O)O)=O,,,3,1,37,37,74
161_1,,,,2,2,1,3
162_0,,,,2,2,1,3
162_1,,,,2,2,1,3
164_0,,,,2,2,1,3
C(CO)(C(C(CO)O)O)=O,,,3,1,25,22,47
164_1,,,,2,2,1,3
166_0,,,,2,2,1,3
C(C(CC(CO)(C(CO)O)O)=O)=O,,,3,1,16,15,31
168_0,,,,2,2,1,3
C(C(C=O)C(CO)(C(CO)O)O)=O,,,3,1,12,11,23
168_1,,,,2,2,1,3
170_0,,,,2,2,1,3
C(CC(CO)(C(CO)O)O)=O,,,3,1,14,14,28
172_0,,,,2,2,1,3
C(C(C(CO)(C(CO)O)O)O)=O,,,3,1,14,15,29
172_1,,,,2,2,1,3
174_0,,,,2,2,1,3
C(C(C(C(O)=O)O)O)(C(CO)O)=O,,,3,1,18,16,34
174_1,,,,2,2,1,3
176_0,,,,2,2,1,3
C(C(C)(C(C(C(CO)O)=O)O)O)=O,,,3,1,17,17,34
176_1,,,,2,2,1,3
178_0,,,,2,2,1,3
C(C(C(C(C(CO)O)=O)O)O)(C)=O,,,3,1,20,18,38
178_1,,,,2,2,1,3
180_0,,,,2,2,1,3
C(CC(C(C(C(CO)O)=O)O)O)=O,,,3,1,18,17,35
180_1,,,,2,2,1,3
182_0,,,,2,2,1,3
C(C(C(C)O)O)(C(CO)O)=O,,,3,1,18,15,33
182_1,,,,2,2,1,3
184_0,,,,2,2,1,3
C(C(C(C=O)O)O)(C(CO)O)=O,,,3,1,20,22,42
184_1,,,,2,2,1,3
186_0,,,,2,2,1,3
C(C(CO)O)(C(CO)O)=O,,,3,1,14,12,26
186_1,,,,2,2,1,3
188_0,,,,2,2,1,3
C(C(C(CO)O)O)(C(CO)O)=O,,,3,1,15,13,28
188_1,,,,2,2,1,3
190_0,,,,2,2,1,3
C(C(CC(C=O)=O)O)(O)=O,,,3,1,25,24,49
192_0,,,,2,2,1,3
C(C(C=O)C(C(O)=O)O)=O,,,3,1,19,16,35
192_1,,,,2,2,1,3
194_0,,,,2,2,1,3
C(C(C(C(C=O)=O)CO)O)(O)=O,,,3,1,19,19,38
194_1,,,,2,2,1,3
196_0,,,,2,2,1,3
C(C(C(C=O)C(C=O)O)O)(O)=O,,,3,1,17,20,37
196_1,,,,2,2,1,3
198_0,,,,2,2,1,3
C(C(C(CO)=O)C(C(O)=O)O)=O,,,3,1,16,14,30
198_1,,,,2,2,1,3
200_0,,,,2,2,1,3
C(CC(C(C(C(O)=O)O)O)=O)=O,,,3,1,19,18,37
200_1,,,,2,2,1,3
202_0,,,,2,2,1,3
C(C(C(CC(C(O)=O)O)=O)O)=O,,,3,1,16,15,31
204_0,,,,2,2,1,3
C(C(CC=O)O)(O)=O,,,3,1,71,78,149
206_0,,,,2,2,1,3
C(C(C(C(C=O)=O)O)O)(O)=O,,,3,1,21,21,42
206_1,,,,2,2,1,3
207_0,,,,2,2,1,3
207_1,,,,2,2,1,3
209_0,,,,2,2,1,3
C(C(CO)(C(C(CC=O)O)O)O)=O,,,3,1,17,20,37
211_0,,,,2,2,1,3
C(CC(C(CO)(C(C=O)O)O)O)=O,,,3,1,20,20,40
213_0,,,,2,2,1,3
C(C(CC(C(CO)(CO)O)O)=O)=O,,,3,1,11,11,22
215_0,,,,2,2,1,3
C(C(C=O)C(C(CO)(CO)O)O)=O,,,3,1,7,8,15
215_1,,,,2,2,1,3
217_0,,,,2,2,1,3
C(CC(C(CO)(CO)O)O)=O,,,3,1,10,11,21
219_0,,,,2,2,1,3
C(C(C(C(CO)(CO)O)O)O)=O,,,3,1,11,14,25
219_1,,,,2,2,1,3
221_0,,,,2,2,1,3
C(CC(C(CO)(C(CO)O)O)O)=O,,,3,1,13,12,25
223_0,,,,2,2,1,3
C(CC(C(C(C(O)=O)O)O)O)=O,,,3,1,18,18,36
225_0,,,,2,2,1,3
C(C(C(C(C(C=O)O)O)O)O)(O)=O,,,3,1,21,22,43
225_1,,,,2,2,1,3
227_0,,,,2,2,1,3
C(C(C)(CC(C=O)=O)O)=O,,,3,1,17,21,38
229_0,,,,2,2,1,3
C(C(C=O)C(C=O)(C)O)=O,,,3,1,13,14,27
229_1,,,,2,2,1,3
231_0,,,,2,2,1,3
C(C(C)(C(C(C=O)=O)CO)O)=O,,,3,1,14,18,32
231_1,,,,2,2,1,3
233_0,,,,2,2,1,3
C(C(C(C=O)C(C=O)(C)O)O)=O,,,3,1,12,19,31
233_1,,,,2,2,1,3
235_0,,,,2,2,1,3
C(C(C)(C(C=O)C(CO)=O)O)=O,,,3,1,13,15,28
235_1,,,,2,2,1,3
237_0,,,,2,2,1,3
C(C(C)(C(C(CC=O)=O)O)O)=O,,,3,1,12,17,29
237_1,,,,2,2,1,3
239_0,,,,2,2,1,3
C(C(C)(CC(C(C=O)O)=O)O)=O,,,3,1,12,15,27
241_0,,,,2,2,1,3
C(C(C)(CC=O)O)=O,,,3,1,68,78,146
243_0,,,,2,2,1,3
C(C(C)(C(C(C=O)=O)O)O)=O,,,3,1,12,18,30
243_1,,,,2,2,1,3
245_0,,,,2,2,1,3
C(C(C)(C(C=O)O)O)=O,,,3,1,30,33,63
245_1,,,,2,2,1,3
247_0,,,,2,2,1,3
C(C)(C(CC(C=O)=O)O)=O,,,3,1,29,28,57
249_0,,,,2,2,1,3
C(C(C=O)C(C(C)=O)O)=O,,,3,1,24,20,44
249_1,,,,2,2,1,3
251_0,,,,2,2,1,3
C(C(C(C(C=O)=O)CO)O)(C)=O,,,3,1,17,19,36
251_1,,,,2,2,1,3
253_0,,,,2,2,1,3
C(C(C(C=O)C(C(C)=O)O)O)=O,,,3,1,15,20,35
253_1,,,,2,2,1,3
255_0,,,,2,2,1,3
C(C(C(CO)=O)C(C(C)=O)O)=O,,,3,1,16,16,32
255_1,,,,2,2,1,3
257_0,,,,2,2,1,3
C(CC(C(C(C(C)=O)O)O)=O)=O,,,3,1,20,21,41
257_1,,,,2,2,1,3
259_0,,,,2,2,1,3
C(C(C(CC(C(C)=O)O)=O)O)=O,,,3,1,17,17,34
261_0,,,,2,2,1,3
C(CC(C(C)=O)O)=O,,,3,1,111,113,224
263_0,,,,2,2,1,3
C(C)(C(C(C(C=O)=O)O)O)=O,,,3,1,21,23,44
263_1,,,,2,2,1,3
265_0,,,,2,2,1,3
C(C(C(C(C)=O)O)O)=O,,,3,1,52,54,106
265_1,,,,2,2,1,3
267_0,,,,2,2,1,3
C(CC(CC(C=O)=O)O)=O,,,3,1,28,31,59
269_0,,,,2,2,1,3
C(C(CCO)(CC(C=O)=O)O)=O,,,3,1,12,16,28
271_0,,,,2,2,1,3
C(C(CC(C=O)=O)O)(CCO)=O,,,3,1,16,18,34
273_0,,,,2,2,1,3
C(CC(C(CC(C=O)=O)O)O)=O,,,3,1,20,25,45
275_0,,,,2,2,1,3
C(C(CC(CC(C=O)=O)O)O)=O,,,3,1,19,23,42
277_0,,,,2,2,1,3
C(CO)(CC(CC(C=O)=O)O)=O,,,3,1,18,20,38
279_0,,,,2,2,1,3
C(CC(CO)(CC(C=O)=O)O)=O,,,3,1,16,20,36
281_0,,,,2,2,1,3
C(C)(C(C(CC(C=O)=O)O)O)=O,,,3,1,19,21,40
283_0,,,,2,2,1,3
C(C(C(C)(CC(C=O)=O)O)O)=O,,,3,1,17,22,39
285_0,,,,2,2,1,3
C(C(CC(C)O)=O)=O,,,3,1,71,83,154
287_0,,,,2,2,1,3
C(C(CO)(CC(C=O)=O)O)=O,,,3,1,13,18,31
289_0,,,,2,2,1,3
C(CO)(C(CC(C=O)=O)O)=O,,,3,1,21,22,43
291_0,,,,2,2,1,3
C(C(C(CO)O)(CC(C=O)=O)O)=O,,,3,1,14,16,30
293_0,,,,2,2,1,3
C(C(CC(C=O)=O)O)(C(CO)O)=O,,,3,1,20,18,38
295_0,,,,2,2,1,3
C(C(CC(C(CO)O)O)=O)=O,,,3,1,18,19,37
297_0,,,,2,2,1,3
C(C(CC(C(C(CO)O)O)O)=O)=O,,,3,1,16,16,32
299_0,,,,2,2,1,3
C(C(CC(C=O)=O)O)=O,,,3,1,38,43,81
300_0,,,,2,2,1,3
302_0,,,,2,2,1,3
C(C(CC(CO)O)=O)=O,,,3,1,30,34,64
304_0,,,,2,2,1,3
C(C(C=O)C(CC=O)O)=O,,,3,1,22,22,44
304_1,,,,2,2,1,3
306_0,,,,2,2,1,3
C(CC(C(C(C=O)=O)CO)O)=O,,,3,1,18,22,40
306_1,,,,2,2,1,3
308_0,,,,2,2,1,3
C(CC(C(C=O)C(C=O)O)O)=O,,,3,1,18,24,42
308_1,,,,2,2,1,3
310_0,,,,2,2,1,3
C(CC(C(C=O)C(CO)=O)O)=O,,,3,1,15,17,32
310_1,,,,2,2,1,3
312_0,,,,2,2,1,3
C(CC(C(C(CC=O)=O)O)O)=O,,,3,1,17,21,38
312_1,,,,2,2,1,3
314_0,,,,2,2,1,3
C(C(C(CC(CC=O)O)=O)O)=O,,,3,1,16,19,35
316_0,,,,2,2,1,3
C(CC(CC=O)O)=O,,,3,1,50,59,109
318_0,,,,2,2,1,3
C(CC(C(C(C=O)=O)O)O)=O,,,3,1,19,24,43
318_1,,,,2,2,1,3
320_0,,,,2,2,1,3
C(CC(C(C=O)O)O)=O,,,3,1,42,49,91
320_1,,,,2,2,1,3
322_0,,,,2,2,1,3
C(C(C=O)C(C=O)(CCO)O)=O,,,3,1,9,12,21
322_1,,,,2,2,1,3
324_0,,,,2,2,1,3
C(C(C=O)C(C(CCO)=O)O)=O,,,3,1,12,13,25
324_1,,,,2,2,1,3
326_0,,,,2,2,1,3
C(C(C=O)C(C(CC=O)O)O)=O,,,3,1,15,18,33
326_1,,,,2,2,1,3
328_0,,,,2,2,1,3
C(C(C=O)C(CC(C=O)O)O)=O,,,3,1,14,17,31
328_1,,,,2,2,1,3
330_0,,,,2,2,1,3
C(C(C=O)C(CC(CO)=O)O)=O,,,3,1,12,13,25
330_1,,,,2,2,1,3
332_0,,,,2,2,1,3
C(C(C=O)C(CO)(CC=O)O)=O,,,3,1,11,14,25
332_1,,,,2,2,1,3
334_0,,,,2,2,1,3
C(C(C=O)C(C(C(C)=O)O)O)=O,,,3,1,12,14,26
334_1,,,,2,2,1,3
336_0,,,,2,2,1,3
C(C(C=O)C(C)(C(C=O)O)O)=O,,,3,1,11,16,27
336_1,,,,2,2,1,3
338_0,,,,2,2,1,3
C(C(C=O)C(C)O)=O,,,3,1,52,48,100
338_1,,,,2,2,1,3
340_0,,,,2,2,1,3
C(C(C=O)C(C=O)(CO)O)=O,,,3,1,9,13,22
340_1,,,,2,2,1,3
342_0,,,,2,2,1,3
C(C(C=O)C(C(CO)=O)O)=O,,,3,1,16,15,31
342_1,,,,2,2,1,3
344_0,,,,2,2,1,3
C(C(C=O)C(C=O)(C(CO)O)O)=O,,,3,1,11,13,24
344_1,,,,2,2,1,3
346_0,,,,2,2,1,3
C(C(C=O)C(C(C(CO)O)=O)O)=O,,,3,1,15,14,29
346_1,,,,2,2,1,3
348_0,,,,2,2,1,3
C(C(C=O)C(C(CO)O)O)=O,,,3,1,13,13,26
348_1,,,,2,2,1,3
350_0,,,,2,2,1,3
C(C(C=O)C(C(C(CO)O)O)O)=O,,,3,1,13,13,26
350_1,,,,2,2,1,3
352_0,,,,2,2,1,3
C(C(C=O)C(C=O)O)=O,,,3,1,32,31,63
352_1,,,,2,2,1,3
354_0,,,,2,2,1,3
C(C(C=O)CO)=O,,,3,1,94,107,201
354_1,,,,2,2,1,3
356_0,,,,2,2,1,3
C(C(C=O)C(CO)O)=O,,,3,1,21,21,42
356_1,,,,2,2,1,3
358_0,,,,2,2,1,3
C(C(CCO)(CC=O)O)=O,,,3,1,17,19,36
360_0,,,,2,2,1,3
C(C(CCO)(C(C(C=O)=O)O)O)=O,,,3,1,13,16,29
360_1,,,,2,2,1,3
362_0,,,,2,2,1,3
C(C(CCO)(C(C=O)O)O)=O,,,3,1,14,18,32
362_1,,,,2,2,1,3
364_0,,,,2,2,1,3
C(CC(C(CCO)=O)O)=O,,,3,1,31,29,60
366_0,,,,2,2,1,3
C(C(C(C(C=O)=O)O)O)(CCO)=O,,,3,1,18,19,37
366_1,,,,2,2,1,3
368_0,,,,2,2,1,3
C(C(C(C=O)O)O)(CCO)=O,,,3,1,24,25,49
368_1,,,,2,2,1,3
370_0,,,,2,2,1,3
C(C(C(CO)C(C)O)=O)=O,,,3,1,20,20,40
370_1,,,,2,2,1,3
372_0,,,,2,2,1,3
C(C(CO)(C(C(C=O)=O)CO)O)=O,,,3,1,15,17,32
372_1,,,,2,2,1,3
374_0,,,,2,2,1,3
C(C(C(C(C=O)=O)CO)O)(CO)=O,,,3,1,19,19,38
374_1,,,,2,2,1,3
376_0,,,,2,2,1,3
C(C(C(CO)C(C(CO)O)O)=O)=O,,,3,1,19,18,37
376_1,,,,2,2,1,3
378_0,,,,2,2,1,3
C(C(C(C(C=O)=O)CO)O)=O,,,3,1,19,22,41
378_1,,,,2,2,1,3
380_0,,,,2,2,1,3
C(C(C(CO)CO)=O)=O,,,3,1,24,24,48
380_1,,,,2,2,1,3
382_0,,,,2,2,1,3
C(C(C(CO)C(CO)O)=O)=O,,,3,1,19,19,38
382_1,,,,2,2,1,3
384_0,,,,2,2,1,3
C(CC(C(CC=O)O)O)=O,,,3,1,15,16,31
386_0,,,,2,2,1,3
C(CC(C(C(C(C=O)=O)O)O)O)=O,,,3,1,22,24,46
386_1,,,,2,2,1,3
387_0,,,,2,2,1,3
387_1,,,,2,2,1,3
389_0,,,,2,2,1,3
C(CC(CC(C=O)O)O)=O,,,3,1,27,28,55
391_0,,,,2,2,1,3
C(C(CC(C(C(C=O)=O)O)O)O)=O,,,3,1,22,22,44
391_1,,,,2,2,1,3
393_0,,,,2,2,1,3
C(C(C(CC(C=O)O)O)O)=O,,,3,1,23,26,49
393_1,,,,2,2,1,3
395_0,,,,2,2,1,3
C(C(C(C)O)C(C=O)O)=O,,,3,1,23,24,47
395_1,,,,2,2,1,3
397_0,,,,2,2,1,3
C(C(C(C=O)C(C=O)(CO)O)O)=O,,,3,1,14,18,32
397_1,,,,2,2,1,3
399_0,,,,2,2,1,3
C(C(C(C=O)C(C(CO)=O)O)O)=O,,,3,1,18,20,38
399_1,,,,2,2,1,3
401_0,,,,2,2,1,3
C(C(C(C(CO)O)O)C(C=O)O)=O,,,3,1,18,19,37
401_1,,,,2,2,1,3
403_0,,,,2,2,1,3
C(C(C(C=O)C(C=O)O)O)=O,,,3,1,11,14,25
403_1,,,,2,2,1,3
405_0,,,,2,2,1,3
C(C(CO)C(C=O)O)=O,,,3,1,37,36,73
405_1,,,,2,2,1,3
407_0,,,,2,2,1,3
C(C(C(CO)O)C(C=O)O)=O,,,3,1,19,21,40
407_1,,,,2,2,1,3
409_0,,,,2,2,1,3
C(CC(CC(CO)=O)O)=O,,,3,1,32,32,64
411_0,,,,2,2,1,3
C(CO)(CC(C(C(C=O)=O)O)O)=O,,,3,1,19,20,39
411_1,,,,2,2,1,3
413_0,,,,2,2,1,3
C(C(C(CC(CO)=O)O)O)=O,,,3,1,22,24,46
413_1,,,,2,2,1,3
415_0,,,,2,2,1,3
C(CC(CO)(CC=O)O)=O,,,3,1,14,14,28
417_0,,,,2,2,1,3
C(CC(CO)(C(C(C=O)=O)O)O)=O,,,3,1,16,18,34
417_1,,,,2,2,1,3
419_0,,,,2,2,1,3
C(CC(CO)(C(C=O)O)O)=O,,,3,1,18,21,39
419_1,,,,2,2,1,3
421_0,,,,2,2,1,3
C(C(C(CO)=O)C(C)O)=O,,,3,1,23,21,44
421_1,,,,2,2,1,3
423_0,,,,2,2,1,3
C(C(CO)(C(C=O)C(CO)=O)O)=O,,,3,1,13,15,28
423_1,,,,2,2,1,3
425_0,,,,2,2,1,3
C(C(C(CO)=O)C(C(CO)=O)O)=O,,,3,1,17,17,34
425_1,,,,2,2,1,3
427_0,,,,2,2,1,3
C(C(C(CO)=O)C(C(CO)O)O)=O,,,3,1,15,14,29
427_1,,,,2,2,1,3
429_0,,,,2,2,1,3
C(C(C(CO)=O)C(C=O)O)=O,,,3,1,20,21,41
429_1,,,,2,2,1,3
431_0,,,,2,2,1,3
C(C(C(CO)=O)CO)=O,,,3,1,36,36,72
431_1,,,,2,2,1,3
433_0,,,,2,2,1,3
C(C(C(CO)=O)C(CO)O)=O,,,3,1,18,16,34
433_1,,,,2,2,1,3
435_0,,,,2,2,1,3
C(CC(C(C(C)O)O)=O)=O,,,3,1,25,26,51
435_1,,,,2,2,1,3
437_0,,,,2,2,1,3
C(C(CO)(C(C(CC=O)=O)O)O)=O,,,3,1,16,19,35
437_1,,,,2,2,1,3
439_0,,,,2,2,1,3
C(CC(C(C(C(CO)=O)O)O)=O)=O,,,3,1,22,21,43
439_1,,,,2,2,1,3
441_0,,,,2,2,1,3
C(CC(C(C(C(CO)O)O)O)=O)=O,,,3,1,15,15,30
441_1,,,,2,2,1,3
443_0,,,,2,2,1,3
C(CC(C(C(C=O)O)O)=O)=O,,,3,1,26,29,55
443_1,,,,2,2,1,3
445_0,,,,2,2,1,3
C(CC(C(CO)O)=O)=O,,,3,1,40,44,84
445_1,,,,2,2,1,3
447_0,,,,2,2,1,3
C(CC(C(C(CO)O)O)=O)=O,,,3,1,19,19,38
447_1,,,,2,2,1,3
449_0,,,,2,2,1,3
C(CC(C(C(C)=O)O)O)=O,,,3,1,31,30,61
451_0,,,,2,2,1,3
C(C)(C(C(C(C(C=O)=O)O)O)O)=O,,,3,1,20,21,41
451_1,,,,2,2,1,3
453_0,,,,2,2,1,3
C(C(C(C(C(C)=O)O)O)O)=O,,,3,1,22,24,46
453_1,,,,2,2,1,3
455_0,,,,2,2,1,3
C(CC(C)(C(C=O)O)O)=O,,,3,1,26,29,55
457_0,,,,2,2,1,3
C(C(C(C)(C(C(C=O)=O)O)O)O)=O,,,3,1,18,20,38
457_1,,,,2,2,1,3
459_0,,,,2,2,1,3
C(C(C(C)(C(C=O)O)O)O)=O,,,3,1,10,12,22
459_1,,,,2,2,1,3
461_0,,,,2,2,1,3
C(C(C(CC(C)O)=O)O)=O,,,3,1,23,24,47
463_0,,,,2,2,1,3
C(C(CO)(CC(C(C=O)O)=O)O)=O,,,3,1,13,15,28
465_0,,,,2,2,1,3
C(C(C(CC(C(CO)=O)O)=O)O)=O,,,3,1,18,17,35
467_0,,,,2,2,1,3
C(C(C(CC(C(CO)O)O)=O)O)=O,,,3,1,13,13,26
469_0,,,,2,2,1,3
C(C(C(CC(C=O)O)=O)O)=O,,,3,1,22,23,45
471_0,,,,2,2,1,3
C(C(C(CCO)=O)O)=O,,,3,1,39,42,81
473_0,,,,2,2,1,3
C(C(C(CC(CO)O)=O)O)=O,,,3,1,17,17,34
475_0,,,,2,2,1,3
C(CC(C)O)=O,,,3,1,226,388,614
477_0,,,,2,2,1,3
C(C(C(C(C)O)O)=O)=O,,,3,1,29,34,63
477_1,,,,2,2,1,3
479_0,,,,2,2,1,3
C(C(C(C)O)O)=O,,,3,1,137,161,298
479_1,,,,2,2,1,3
481_0,,,,2,2,1,3
C(C(CO)(CC=O)O)=O,,,3,1,27,31,58
483_0,,,,2,2,1,3
C(CC(C(CO)=O)O)=O,,,3,1,47,49,96
485_0,,,,2,2,1,3
