Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
C(CC(C(CC(CC=O)=O)O)=C)=O,,,5,1,1,0,1
12470_0,,,,2,2,1,3
C(CC(CC(C=CC(C)=O)O)=O)=O,,,5,1,1,0,1
12472_0,,,,2,2,1,3
C(CC(CC(C=CC=O)(C)O)=O)=O,,,5,1,1,0,1
12474_0,,,,2,2,1,3
C(CC(CC(C=O)(CC=C)O)=O)=O,,,5,1,1,0,1
12476_0,,,,2,2,1,3
C(CC(CC(C(CC=C)=O)O)=O)=O,,,5,1,1,0,1
12478_0,,,,2,2,1,3
C(C(C=CC)(CC(CC=O)=O)O)=O,,,5,1,1,0,1
12480_0,,,,2,2,1,3
C(CC(CC(C(C=CC)=O)O)=O)=O,,,5,1,1,0,1
12482_0,,,,2,2,1,3
C(CC=CC(CC(CC=O)=O)O)=O,,,5,1,1,0,1
12484_0,,,,2,2,1,3
C(CC(CC(CC=CC=O)O)=O)=O,,,5,1,1,0,1
12486_0,,,,2,2,1,3
C(C(C=C)C(CC(CC=O)=O)O)=O,,,5,1,2,0,2
12488_0,,,,2,2,1,3
C(CC(CC(C(C=O)=CC)O)=O)=O,,,5,1,1,0,1
12490_0,,,,2,2,1,3
C(CC(CC(C(C=O)=C)O)=O)=O,,,5,1,1,0,1
12492_0,,,,2,2,1,3
C(CC(CC(C=CC)O)=O)=O,,,5,1,1,0,1
12494_0,,,,2,2,1,3
C(CC(CC(CC=C)O)=O)=O,,,5,1,1,0,1
12496_0,,,,2,2,1,3
C(CC(C(C=C)O)O)(CC=O)=O,,,5,1,1,0,1
12498_0,,,,2,2,1,3
C(CC(CC(C=C)O)=O)=O,,,5,1,1,0,1
12500_0,,,,2,2,1,3
C(CC(CC1(C=COC1)O)=O)=O,,,5,1,1,0,1
12501_0,,,,2,2,1,3
12502_0,,,,2,2,1,3
12504_0,,,,2,2,1,3
C(CC(CC(CO)(CO)O)=O)=O,,,5,1,5,0,5
12506_0,,,,2,2,1,3
C(C(C)(CC(CC=O)=O)O)=O,,,5,1,4,0,4
12508_0,,,,2,2,1,3
C(CC(CC(C(C)=O)O)=O)=O,,,5,1,5,0,5
12510_0,,,,2,2,1,3
C(CC(CC(CC=O)O)=O)=O,,,5,1,6,0,6
12512_0,,,,2,2,1,3
C(C(CCO)(CC(CC=O)=O)O)=O,,,5,1,1,0,1
12514_0,,,,2,2,1,3
C(CC(C(CCO)=O)O)(CC=O)=O,,,5,1,1,0,1
12516_0,,,,2,2,1,3
C(CC(CC(C(CC=O)O)O)=O)=O,,,5,1,2,0,2
12518_0,,,,2,2,1,3
C(CC(CC(C=O)O)O)(CC=O)=O,,,5,1,1,0,1
12520_0,,,,2,2,1,3
C(CC(CC(CO)=O)O)(CC=O)=O,,,5,1,2,0,2
12522_0,,,,2,2,1,3
C(CC(CC(CO)(CC=O)O)=O)=O,,,5,1,2,0,2
12524_0,,,,2,2,1,3
C(CC(C(C(C)=O)O)O)(CC=O)=O,,,5,1,3,0,3
12526_0,,,,2,2,1,3
C(CC(C)(C(C=O)O)O)(CC=O)=O,,,5,1,3,0,3
12528_0,,,,2,2,1,3
C(CC(CC(C)O)=O)=O,,,5,1,6,0,6
12530_0,,,,2,2,1,3
C(C(CO)C(CC(CC=O)=O)O)=O,,,5,1,3,0,3
12532_0,,,,2,2,1,3
C(CC(CC(CC(C)O)O)=O)=O,,,5,1,2,0,2
12534_0,,,,2,2,1,3
C(CC(CC(C(C(C)O)O)O)=O)=O,,,5,1,1,0,1
12536_0,,,,2,2,1,3
C(CC(CC(CCO)O)=O)=O,,,5,1,2,0,2
12538_0,,,,2,2,1,3
C(CC(CC(CC(CO)O)O)=O)=O,,,5,1,1,0,1
12539_0,,,,2,2,1,3
12540_0,,,,2,2,1,3
12542_0,,,,2,2,1,3
C(C)(C(CO)(CC(CC=O)=O)O)=O,,,5,1,1,0,1
12544_0,,,,2,2,1,3
C(CO)(C(C)(CC(CC=O)=O)O)=O,,,5,1,1,0,1
12546_0,,,,2,2,1,3
C(C(C(C)O)(CC(CC=O)=O)O)=O,,,5,1,2,0,2
12548_0,,,,2,2,1,3
C(CC(C(C(C)O)=O)O)(CC=O)=O,,,5,1,1,0,1
12550_0,,,,2,2,1,3
C(CC(CC(C)(CO)O)=O)=O,,,5,1,2,0,2
12552_0,,,,2,2,1,3
C(CC(CC(CO)(CCO)O)=O)=O,,,5,1,1,0,1
12554_0,,,,2,2,1,3
C(CC(CC(C(CCO)O)O)=O)=O,,,5,1,1,0,1
12556_0,,,,2,2,1,3
C(CC(CC(C)(C(CO)O)O)=O)=O,,,5,1,1,0,1
12557_0,,,,2,2,1,3
12559_0,,,,2,2,1,3
C(C(C)(CC(CC=O)=O)O)(O)=O,,,5,1,4,0,4
12561_0,,,,2,2,1,3
C(CC(CC(CC(O)=O)O)=O)=O,,,5,1,2,0,2
12563_0,,,,2,2,1,3
C(CC(CC1(COCC1O)O)=O)=O,,,5,1,1,0,1
12565_0,,,,2,2,1,3
C(CC(CC1(C(O)OCC1)O)=O)=O,,,5,1,1,0,1
12567_0,,,,2,2,1,3
C(CC(CC1(COC(C1)O)O)=O)=O,,,5,1,1,0,1
12569_0,,,,2,2,1,3
C(C(C=C)(CC(CC=O)=O)O)=O,,,5,1,2,0,2
12571_0,,,,2,2,1,3
C(CC(CC(C(C=C)=O)O)=O)=O,,,5,1,2,0,2
12573_0,,,,2,2,1,3
C(CC(CC(C=CC=O)O)=O)=O,,,5,1,2,0,2
12574_0,,,,2,2,1,3
12575_0,,,,2,2,1,3
12577_0,,,,2,2,1,3
C(C(C(C(O)=O)=O)O)(O)=O,,,5,1,3,0,3
12577_1,,,,2,2,1,3
12579_0,,,,2,2,1,3
C(C(C(C(C(O)=O)O)=O)(CO)O)=O,,,5,1,2,0,2
12579_1,,,,2,2,1,3
12581_0,,,,2,2,1,3
C(C(C=O)(C(CC(O)=O)=O)O)=O,,,5,1,1,0,1
12583_0,,,,2,2,1,3
C(C(C=O)C(C=O)(C=O)O)(O)=O,,,5,1,2,0,2
12583_1,,,,2,2,1,3
12585_0,,,,2,2,1,3
C(C(C(C(C(O)=O)O)=O)O)(O)=O,,,5,1,2,0,2
12585_1,,,,2,2,1,3
12587_0,,,,2,2,1,3
C(OCC(CC(O)=O)=O)=O,,,5,1,1,0,1
12589_0,,,,2,2,1,3
C(C(C(C)=O)OC=O)(O)=O,,,5,1,2,0,2
12589_1,,,,2,2,1,3
12591_0,,,,2,2,1,3
C(C(C(C(C(O)=O)O)=O)(C)O)=O,,,5,1,2,0,2
12591_1,,,,2,2,1,3
12593_0,,,,2,2,1,3
C(C(C(C(C)O)=O)C(C=O)=O)(O)=O,,,5,1,2,0,2
12593_1,,,,2,2,1,3
12595_0,,,,2,2,1,3
C(C(C=O)C(C(C)O)=O)(O)=O,,,5,1,5,0,5
12595_1,,,,2,2,1,3
12597_0,,,,2,2,1,3
C(C(C=O)C(C(CCO)O)=O)(O)=O,,,5,1,4,0,4
12597_1,,,,2,2,1,3
12598_0,,,,2,2,1,3
12598_1,,,,2,2,1,3
12600_0,,,,2,2,1,3
C(C(C(O)=O)O)(CC(CO)=O)=O,,,5,1,4,0,4
12600_1,,,,2,2,1,3
12602_0,,,,2,2,1,3
C(C(C(CO)=O)C(CO)=O)(O)=O,,,5,1,5,0,5
12602_1,,,,2,2,1,3
12604_0,,,,2,2,1,3
C(C(C(C(CC(O)=O)O)=O)O)(O)=O,,,5,1,3,0,3
12604_1,,,,2,2,1,3
12606_0,,,,2,2,1,3
C(CC(C(CCO)O)=O)(O)=O,,,5,1,5,0,5
12608_0,,,,2,2,1,3
C(C(C(C(CCO)O)=O)CO)(O)=O,,,5,1,2,0,2
12608_1,,,,2,2,1,3
12609_0,,,,2,2,1,3
12610_0,,,,2,2,1,3
12612_0,,,,2,2,1,3
C(C(C=O)C(CO)(C(C)O)O)(O)=O,,,5,1,5,0,5
12612_1,,,,2,2,1,3
12613_0,,,,2,2,1,3
12613_1,,,,2,2,1,3
12615_0,,,,2,2,1,3
C(CC(C(CC(O)=O)O)=O)(O)=O,,,5,1,3,0,3
12617_0,,,,2,2,1,3
C(C(C(CC(O)=O)=O)(CO)O)(O)=O,,,5,1,3,0,3
12619_0,,,,2,2,1,3
C(C(C=O)C(C(O)=O)(CO)O)(O)=O,,,5,1,6,0,6
12619_1,,,,2,2,1,3
12621_0,,,,2,2,1,3
C(C1C(C(CO1)(C(C)O)O)=O)(O)=O,,,5,1,2,0,2
12621_1,,,,2,2,1,3
12623_0,,,,2,2,1,3
C(C1C(C(CO)(CO1)O)=O)(O)=O,,,5,1,2,0,2
12623_1,,,,2,2,1,3
12625_0,,,,2,2,1,3
C(C1C(C(C(C)O)(O)OC1)=O)(O)=O,,,5,1,2,0,2
12625_1,,,,2,2,1,3
12627_0,,,,2,2,1,3
C(C1C(C(CO)(O)OC1)=O)(O)=O,,,5,1,2,0,2
12627_1,,,,2,2,1,3
12629_0,,,,2,2,1,3
C(C(C=O)OC(CO)=O)(O)=O,,,5,1,2,0,2
12629_1,,,,2,2,1,3
12631_0,,,,2,2,1,3
C(C(C(C(CC=O)=O)=O)O)(O)=O,,,5,1,3,0,3
12631_1,,,,2,2,1,3
12633_0,,,,2,2,1,3
C(C(C=O)C(C(CO)=O)=O)(O)=O,,,5,1,2,0,2
12633_1,,,,2,2,1,3
12635_0,,,,2,2,1,3
C(C(C(O)=O)C(C(CC=O)=O)=O)=O,,,5,1,2,0,2
12635_1,,,,2,2,1,3
12637_0,,,,2,2,1,3
C(C(C(O)=O)C(CC(C=O)=O)=O)=O,,,5,1,2,0,2
12637_1,,,,2,2,1,3
12639_0,,,,2,2,1,3
C(C(C(CC=O)=O)C(C=O)=O)(O)=O,,,5,1,2,0,2
12639_1,,,,2,2,1,3
12641_0,,,,2,2,1,3
C(C(C(C=O)=O)C(C=O)CO)(O)=O,,,5,1,1,0,1
12643_0,,,,2,2,1,3
C(C(C=O)C(C=O)CO)(O)=O,,,5,1,4,0,4
12645_0,,,,2,2,1,3
C(C(C(C(C(C(O)=O)O)=O)=O)C)=O,,,5,1,2,0,2
12645_1,,,,2,2,1,3
12647_0,,,,2,2,1,3
C(CC(C(CC(CO)=O)=O)=O)(O)=O,,,5,1,1,0,1
12649_0,,,,2,2,1,3
C(C(C(CO)=O)C(C(C)=O)=O)(O)=O,,,5,1,2,0,2
12649_1,,,,2,2,1,3
12651_0,,,,2,2,1,3
C(C(C(O)=O)O)(CC(C(C)=O)=O)=O,,,5,1,2,0,2
12651_1,,,,2,2,1,3
12653_0,,,,2,2,1,3
C(C(C(C)=O)C(C(CO)=O)=O)(O)=O,,,5,1,2,0,2
12653_1,,,,2,2,1,3
12655_0,,,,2,2,1,3
C(CC(O)=O)(CC(C(CO)=O)=O)=O,,,5,1,1,0,1
12657_0,,,,2,2,1,3
C(C(C(C(CC(C)=O)=O)=O)O)(O)=O,,,5,1,2,0,2
12657_1,,,,2,2,1,3
12659_0,,,,2,2,1,3
C(C(C=O)C(CC(CO)=O)=O)(O)=O,,,5,1,2,0,2
12659_1,,,,2,2,1,3
12661_0,,,,2,2,1,3
C(C(C(CC=O)=O)C(CO)=O)(O)=O,,,5,1,2,0,2
12661_1,,,,2,2,1,3
12663_0,,,,2,2,1,3
C(C(C(CC(CC=O)=O)=O)O)(O)=O,,,5,1,2,0,2
12663_1,,,,2,2,1,3
12665_0,,,,2,2,1,3
C(C(C=O)CC(C(CO)=O)=O)(O)=O,,,5,1,1,0,1
12667_0,,,,2,2,1,3
C(C(C(C(CCC=O)=O)=O)O)(O)=O,,,5,1,2,0,2
12667_1,,,,2,2,1,3
12669_0,,,,2,2,1,3
C(C(C(C(CO)=O)=O)CC=O)(O)=O,,,5,1,1,0,1
12670_0,,,,2,2,1,3
12672_0,,,,2,2,1,3
C(C(C(C)=O)C(CO)=O)(O)=O,,,5,1,5,0,5
12672_1,,,,2,2,1,3
12673_0,,,,2,2,1,3
12673_1,,,,2,2,1,3
12675_0,,,,2,2,1,3
C(C(C(C(CC)=O)=O)O)(O)=O,,,5,1,2,0,2
12675_1,,,,2,2,1,3
12677_0,,,,2,2,1,3
C(C(C(C(CO)=O)=O)C)(O)=O,,,5,1,3,0,3
12679_0,,,,2,2,1,3
C(C(C=O)C(C=O)C(CO)O)(O)=O,,,5,1,3,0,3
12681_0,,,,2,2,1,3
C(C(C=O)C(C(CO)=O)CO)(O)=O,,,5,1,2,0,2
12683_0,,,,2,2,1,3
C(C(CO)CC=O)(C(C(O)=O)O)=O,,,5,1,3,0,3
12683_1,,,,2,2,1,3
12685_0,,,,2,2,1,3
C(CC(CC(C(CO)O)=O)=O)(O)=O,,,5,1,4,0,4
12687_0,,,,2,2,1,3
C(C(CO)O)(C(C(O)=O)C(C)=O)=O,,,5,1,3,0,3
12687_1,,,,2,2,1,3
12689_0,,,,2,2,1,3
C(C(C(C(C(CO)O)=O)=O)C)(O)=O,,,5,1,2,0,2
12691_0,,,,2,2,1,3
C(C(C=O)C(C(CO)CO)=O)(O)=O,,,5,1,3,0,3
12691_1,,,,2,2,1,3
12693_0,,,,2,2,1,3
C(C(C(O)=O)C(C(C)=O)=O)=O,,,5,1,3,0,3
12693_1,,,,2,2,1,3
12695_0,,,,2,2,1,3
C(CC(C(CC(O)=O)=O)=O)=O,,,5,1,4,0,4
12697_0,,,,2,2,1,3
C(C(C(CO)=O)CC(C=O)=O)(O)=O,,,5,1,1,0,1
12699_0,,,,2,2,1,3
C(C(C(CCC(C=O)=O)=O)O)(O)=O,,,5,1,2,0,2
12699_1,,,,2,2,1,3
12701_0,,,,2,2,1,3
C(C(C(C=O)=O)CC(CO)=O)(O)=O,,,5,1,1,0,1
12703_0,,,,2,2,1,3
C(C(C(CC(C=O)=O)=O)CO)(O)=O,,,5,1,2,0,2
12703_1,,,,2,2,1,3
12705_0,,,,2,2,1,3
C(C(C(CCO)=O)C(C=O)=O)(O)=O,,,5,1,2,0,2
12705_1,,,,2,2,1,3
12707_0,,,,2,2,1,3
C(C(C(O)=O)CC(C=O)=O)=O,,,5,1,1,0,1
12709_0,,,,2,2,1,3
C(C(C(C=O)=O)CC=O)(O)=O,,,5,1,4,0,4
12711_0,,,,2,2,1,3
C(C(C(O)=O)C(CC=O)=O)=O,,,5,1,2,0,2
12711_1,,,,2,2,1,3
12713_0,,,,2,2,1,3
C(C(C(CO)=O)C(C=O)C=O)(O)=O,,,5,1,1,0,1
12715_0,,,,2,2,1,3
C(C(C=O)CC(C(C(O)=O)O)=O)=O,,,5,1,2,0,2
12715_1,,,,2,2,1,3
12717_0,,,,2,2,1,3
C(C(C=O)C(C(C(O)=O)CO)=O)=O,,,5,1,2,0,2
12717_1,,,,2,2,1,3
12719_0,,,,2,2,1,3
C(C(C=O)C(C=O)C(O)=O)=O,,,5,1,2,0,2
12721_0,,,,2,2,1,3
C(C(C=O)C(C(CCO)=O)=O)(O)=O,,,5,1,2,0,2
12721_1,,,,2,2,1,3
12723_0,,,,2,2,1,3
C(C(C(C(CC=O)=O)=O)CO)(O)=O,,,5,1,2,0,2
12723_1,,,,2,2,1,3
12725_0,,,,2,2,1,3
C(C(C=O)C(C(C=O)=O)CO)(O)=O,,,5,1,1,0,1
12727_0,,,,2,2,1,3
C(CC(O)=O)(C(C(C=O)=O)CO)=O,,,5,1,1,0,1
12729_0,,,,2,2,1,3
C(C(C(O)=O)CC(CC=O)=O)=O,,,5,1,3,0,3
12731_0,,,,2,2,1,3
C(CC=O)(C(C(O)=O)CC=O)=O,,,5,1,3,0,3
12733_0,,,,2,2,1,3
C(C(C(O)=O)C(CCC=O)=O)=O,,,5,1,4,0,4
12733_1,,,,2,2,1,3
12735_0,,,,2,2,1,3
C(C(C(CC=O)=O)C(C=O)O)(O)=O,,,5,1,4,0,4
12735_1,,,,2,2,1,3
12737_0,,,,2,2,1,3
C(C(C=O)C(CC(C=O)O)=O)(O)=O,,,5,1,2,0,2
12737_1,,,,2,2,1,3
12739_0,,,,2,2,1,3
C(C(C=O)C(C(CC=O)O)=O)(O)=O,,,5,1,2,0,2
12739_1,,,,2,2,1,3
12740_0,,,,2,2,1,3
12740_1,,,,2,2,1,3
12742_0,,,,2,2,1,3
C(C(C(C(C=O)O)=O)CC=O)(O)=O,,,5,1,1,0,1
12744_0,,,,2,2,1,3
C(C(C=O)CC(C(C=O)O)=O)(O)=O,,,5,1,1,0,1
12746_0,,,,2,2,1,3
C(C(C(C=O)=O)CC(C=O)O)(O)=O,,,5,1,1,0,1
12748_0,,,,2,2,1,3
C(C(C=O)C(C=O)C(C=O)O)(O)=O,,,5,1,1,0,1
12750_0,,,,2,2,1,3
C(C(C(CC(O)=O)=O)C(C=O)O)=O,,,5,1,3,0,3
12751_0,,,,2,2,1,3
12753_0,,,,2,2,1,3
C(C(C=O)C(C=O)C(CO)=O)(O)=O,,,5,1,1,0,1
12755_0,,,,2,2,1,3
C(C(C(C(C(O)=O)O)=O)CC=O)=O,,,5,1,2,0,2
12755_1,,,,2,2,1,3
12757_0,,,,2,2,1,3
C(C(C(CC(O)=O)=O)C(CO)=O)=O,,,5,1,1,0,1
12759_0,,,,2,2,1,3
C(C(C(C(C(O)=O)O)=O)C(C)=O)=O,,,5,1,2,0,2
12759_1,,,,2,2,1,3
12761_0,,,,2,2,1,3
C(CC(CC(CC(O)=O)=O)=O)=O,,,5,1,4,0,4
12763_0,,,,2,2,1,3
C(CC(C(C(O)=O)C(C)=O)=O)=O,,,5,1,4,0,4
12763_1,,,,2,2,1,3
12765_0,,,,2,2,1,3
C(C(C(CC(C)=O)=O)C(O)=O)=O,,,5,1,4,0,4
12765_1,,,,2,2,1,3
12767_0,,,,2,2,1,3
C(C(C(O)=O)C(C(CC)=O)=O)=O,,,5,1,2,0,2
12767_1,,,,2,2,1,3
12769_0,,,,2,2,1,3
C(CC(C(C(C(O)=O)C)=O)=O)=O,,,5,1,3,0,3
12771_0,,,,2,2,1,3
C(CC(C(C(CC=O)=O)O)=O)(O)=O,,,5,1,1,0,1
12773_0,,,,2,2,1,3
C(C(C=O)C(C(C(C)=O)O)=O)(O)=O,,,5,1,2,0,2
12773_1,,,,2,2,1,3
12775_0,,,,2,2,1,3
C(C(C(O)=O)CC(C(C)=O)=O)=O,,,5,1,3,0,3
12777_0,,,,2,2,1,3
C(C(C(C(C)=O)=O)CC=O)(O)=O,,,5,1,3,0,3
12779_0,,,,2,2,1,3
C(CC(C(CCC=O)=O)=O)(O)=O,,,5,1,3,0,3
12781_0,,,,2,2,1,3
C(C(C(C(C)=O)=O)C(C=O)O)(O)=O,,,5,1,4,0,4
12781_1,,,,2,2,1,3
12783_0,,,,2,2,1,3
C(CC(C(CC(C=O)O)=O)=O)(O)=O,,,5,1,2,0,2
12785_0,,,,2,2,1,3
C(C(C(C(C=O)O)=O)C(C)=O)(O)=O,,,5,1,2,0,2
12785_1,,,,2,2,1,3
12787_0,,,,2,2,1,3
C(CC(CC(C(C=O)O)=O)=O)(O)=O,,,5,1,1,0,1
12789_0,,,,2,2,1,3
C(C(C(O)=O)C(C(C=O)=O)C)=O,,,5,1,3,0,3
12791_0,,,,2,2,1,3
C(C(C(C=O)=O)C)(O)=O,,,5,1,3,0,3
12793_0,,,,2,2,1,3
C(C(C(CO)=O)CC=O)(O)=O,,,5,1,4,0,4
12794_0,,,,2,2,1,3
12794_1,,,,2,2,1,3
12796_0,,,,2,2,1,3
C(C(C=O)CC(CO)=O)(O)=O,,,5,1,4,0,4
12797_0,,,,2,2,1,3
12797_1,,,,2,2,1,3
12799_0,,,,2,2,1,3
C(C(C=O)C(CCO)=O)(O)=O,,,5,1,5,0,5
12799_1,,,,2,2,1,3
12801_0,,,,2,2,1,3
C(C(CO)O)(C(C(O)=O)CC=O)=O,,,5,1,2,0,2
12803_0,,,,2,2,1,3
C(C(C=O)CC(C(CO)O)=O)(O)=O,,,5,1,2,0,2
12805_0,,,,2,2,1,3
C(C(C(CC=O)=O)C(CO)O)(O)=O,,,5,1,5,0,5
12805_1,,,,2,2,1,3
12807_0,,,,2,2,1,3
C(C(C=O)C(CC(CO)O)=O)(O)=O,,,5,1,3,0,3
12807_1,,,,2,2,1,3
12809_0,,,,2,2,1,3
C(C(C(O)=O)CC=O)=O,,,5,1,4,0,4
12810_0,,,,2,2,1,3
12812_0,,,,2,2,1,3
C(C(C(CC(O)=O)=O)C(C=O)=O)=O,,,5,1,1,0,1
12814_0,,,,2,2,1,3
C(CC(O)=O)(C(C(CO)=O)CO)=O,,,5,1,4,0,4
12816_0,,,,2,2,1,3
C(C(C(O)=O)O)(C(C(C)=O)CO)=O,,,5,1,4,0,4
12816_1,,,,2,2,1,3
12818_0,,,,2,2,1,3
C(C(C(CC(O)=O)=O)CO)(O)=O,,,5,1,3,0,3
12820_0,,,,2,2,1,3
C(C(C(C(CC(O)=O)=O)=O)CO)=O,,,5,1,1,0,1
12822_0,,,,2,2,1,3
C(C(C=O)C(C(C=O)CO)=O)(O)=O,,,5,1,2,0,2
12822_1,,,,2,2,1,3
12824_0,,,,2,2,1,3
C(C(C(CC(O)=O)=O)C(C)=O)=O,,,5,1,3,0,3
12825_0,,,,2,2,1,3
12825_1,,,,2,2,1,3
12827_0,,,,2,2,1,3
C(C(C(CC(O)=O)=O)(CC=O)O)=O,,,5,1,1,0,1
12829_0,,,,2,2,1,3
C(C(C(CC(O)=O)=O)(C(C)=O)O)=O,,,5,1,1,0,1
12831_0,,,,2,2,1,3
C(C(C(CC(O)=O)=O)CO)=O,,,5,1,7,0,7
12833_0,,,,2,2,1,3
C(C(C(CC(O)=O)=O)C(CO)O)=O,,,5,1,4,0,4
12835_0,,,,2,2,1,3
C(C(C(O)=O)C(C=O)C(C=O)=O)=O,,,5,1,1,0,1
12837_0,,,,2,2,1,3
C(C(C(O)=O)C(C(O)=O)=O)=O,,,5,1,2,0,2
12837_1,,,,2,2,1,3
12839_0,,,,2,2,1,3
C(C(C(O)=O)C(C=O)=O)(O)=O,,,5,1,2,0,2
12839_1,,,,2,2,1,3
12841_0,,,,2,2,1,3
C(C(C(C)=O)C(C(O)=O)=O)(O)=O,,,5,1,3,0,3
12841_1,,,,2,2,1,3
12843_0,,,,2,2,1,3
C(CC(CC(C(O)=O)=O)=O)(O)=O,,,5,1,2,0,2
12845_0,,,,2,2,1,3
C(CC(C(CC(O)=O)=O)=O)(O)=O,,,5,1,2,0,2
12847_0,,,,2,2,1,3
C(C(C(O)=O)C(C(C)=O)=O)(O)=O,,,5,1,2,0,2
12847_1,,,,2,2,1,3
12849_0,,,,2,2,1,3
C(C(C(C(O)=O)=O)CC=O)(O)=O,,,5,1,2,0,2
12851_0,,,,2,2,1,3
C(C(C(O)=O)CC(C(O)=O)=O)=O,,,5,1,1,0,1
12853_0,,,,2,2,1,3
C(C(C(O)=O)C(CC=O)=O)(O)=O,,,5,1,2,0,2
12853_1,,,,2,2,1,3
12855_0,,,,2,2,1,3
C(C(C(O)=O)C(CC(O)=O)=O)=O,,,5,1,2,0,2
12855_1,,,,2,2,1,3
12857_0,,,,2,2,1,3
C(C(C(CC(O)=O)=O)CC=O)=O,,,5,1,4,0,4
12859_0,,,,2,2,1,3
C(C(C(O)=O)C(C=O)C(C)=O)=O,,,5,1,3,0,3
12860_0,,,,2,2,1,3
12860_1,,,,2,2,1,3
12862_0,,,,2,2,1,3
C(C(C(C(O)=O)=O)C)(O)=O,,,5,1,3,0,3
12864_0,,,,2,2,1,3
C(C(C(O)=O)C(C)=O)(O)=O,,,5,1,2,0,2
12864_1,,,,2,2,1,3
12866_0,,,,2,2,1,3
C(CC(CC(O)=O)=O)(O)=O,,,5,1,3,0,3
12868_0,,,,2,2,1,3
C(C1C(C(C(CO)O1)O)=O)(O)=O,,,5,1,2,0,2
12868_1,,,,2,2,1,3
12870_0,,,,2,2,1,3
C(C1C(C(O)OC1CO)=O)(O)=O,,,5,1,4,0,4
12870_1,,,,2,2,1,3
12872_0,,,,2,2,1,3
C(C1C(C(C(CO1)O)O)=O)(O)=O,,,5,1,2,0,2
12872_1,,,,2,2,1,3
12874_0,,,,2,2,1,3
C(C1C(C(O)OCC1O)=O)(O)=O,,,5,1,4,0,4
12874_1,,,,2,2,1,3
12876_0,,,,2,2,1,3
C(C1C(COC(C1O)O)=O)(O)=O,,,5,1,5,0,5
12876_1,,,,2,2,1,3
12878_0,,,,2,2,1,3
C(C1C(CC(C(O1)O)O)=O)(O)=O,,,5,1,4,0,4
12878_1,,,,2,2,1,3
12880_0,,,,2,2,1,3
C(C1C(C(COC1O)O)=O)(O)=O,,,5,1,2,0,2
12880_1,,,,2,2,1,3
12882_0,,,,2,2,1,3
C(C1C(C(C(O)OC1)O)=O)(O)=O,,,5,1,2,0,2
12882_1,,,,2,2,1,3
12884_0,,,,2,2,1,3
C(C1C(C(OC1)=O)=O)(O)=O,,,5,1,2,0,2
12884_1,,,,2,2,1,3
12886_0,,,,2,2,1,3
C1(C(C(O)=O)C(CO1)=O)=O,,,5,1,2,0,2
12886_1,,,,2,2,1,3
12888_0,,,,2,2,1,3
C1(CC(C(C(O)=O)O1)=O)=O,,,5,1,2,0,2
12888_1,,,,2,2,1,3
12890_0,,,,2,2,1,3
C(C1C(C(OC1CO)=O)=O)(O)=O,,,5,1,2,0,2
12890_1,,,,2,2,1,3
12892_0,,,,2,2,1,3
C(C1C(OC(C1=O)CO)=O)(O)=O,,,5,1,2,0,2
12892_1,,,,2,2,1,3
12894_0,,,,2,2,1,3
C(C1C(C(OCC1O)=O)=O)(O)=O,,,5,1,2,0,2
12894_1,,,,2,2,1,3
12896_0,,,,2,2,1,3
C(C1C(COC(C1O)=O)=O)(O)=O,,,5,1,3,0,3
12896_1,,,,2,2,1,3
12898_0,,,,2,2,1,3
C(C1C(CC(C(O1)=O)O)=O)(O)=O,,,5,1,3,0,3
12898_1,,,,2,2,1,3
12900_0,,,,2,2,1,3
C1(C(C(O)=O)C(C(CO1)O)=O)=O,,,5,1,2,0,2
12900_1,,,,2,2,1,3
12902_0,,,,2,2,1,3
C(C1C(C(C(OC1)=O)O)=O)(O)=O,,,5,1,2,0,2
12902_1,,,,2,2,1,3
12904_0,,,,2,2,1,3
C(C(C(C(C=O)=CC=O)=O)O)(O)=O,,,5,1,2,0,2
12904_1,,,,2,2,1,3
12906_0,,,,2,2,1,3
C(C(C(C(C(C=O)=C)O)=O)O)(O)=O,,,5,1,2,0,2
12906_1,,,,2,2,1,3
12908_0,,,,2,2,1,3
C(C(C(C(C=CC=O)O)=O)O)(O)=O,,,5,1,2,0,2
12908_1,,,,2,2,1,3
12910_0,,,,2,2,1,3
C(C(C(C(C=C)O)=O)O)(O)=O,,,5,1,4,0,4
12910_1,,,,2,2,1,3
12912_0,,,,2,2,1,3
C(C(C(C=O)=O)C(C=O)=C)(O)=O,,,5,1,1,0,1
12914_0,,,,2,2,1,3
C(C(C(O)=O)C(C=O)=C)=O,,,5,1,4,0,4
12916_0,,,,2,2,1,3
C(CC(C=CC(C=O)=O)=O)(O)=O,,,5,1,1,0,1
12918_0,,,,2,2,1,3
C(CC(C=C(C=O)C=O)=O)(O)=O,,,5,1,1,0,1
12920_0,,,,2,2,1,3
C(CC(C=CC=O)=O)(O)=O,,,5,1,4,0,4
12922_0,,,,2,2,1,3
C(C(C=CC=O)C(C=O)=O)(O)=O,,,5,1,1,0,1
12924_0,,,,2,2,1,3
C(C(C(O)=O)C=CC(C=O)=O)=O,,,5,1,1,0,1
12926_0,,,,2,2,1,3
C(C(C=C)C(C=O)=O)(O)=O,,,5,1,1,0,1
12928_0,,,,2,2,1,3
C(C(C(O)=O)C=C(C=O)C=O)=O,,,5,1,1,0,1
12930_0,,,,2,2,1,3
