Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
2266_0,,,,2,1,1,2
C(CO)(C(C(C(C)N)O)O)=O,,,3,1,13,0,13
2268_0,,,,2,1,1,2
C(CO)(C(C(CCN)O)O)=O,,,3,1,13,0,13
2270_0,,,,2,1,2,3
C1(CC(C(CO)=O)N(C)C1)=O,,,3,1,2,0,2
2271_0,,,,2,1,2,3
2273_0,,,,2,1,2,3
C1(C(CN(C)C1CCO)=O)=O,,,3,1,2,0,2
2274_0,,,,2,1,2,3
2276_0,,,,2,1,2,3
C(C1CC(C(CN1C)=O)O)=O,,,3,1,2,0,2
2277_0,,,,2,1,2,3
2279_0,,,,2,1,2,3
C1(C(C)N(C)CC(C1O)=O)=O,,,3,1,2,0,2
2280_0,,,,2,1,2,3
2282_0,,,,2,1,2,3
C1(C(CO)N(C)CC(C1)=O)=O,,,3,1,2,0,2
2284_0,,,,2,1,2,3
C(C1C(C(CN1C)=O)O)(C)=O,,,3,1,2,0,2
2286_0,,,,2,1,2,3
C(CO)(C1CC(CN1)O)=O,,,3,1,1,0,1
2288_0,,,,2,1,2,3
C1(C(CNC1CCO)O)=O,,,3,1,1,0,1
2290_0,,,,2,1,2,3
C(C1CC(C(CN1)O)O)=O,,,3,1,1,0,1
2292_0,,,,2,1,2,3
C1(C(C(CNC1C)O)O)=O,,,3,1,1,0,1
2294_0,,,,2,1,2,3
C1(C(CN(C)C(CO)C1)=O)=O,,,3,1,2,0,2
2296_0,,,,2,1,2,3
C1(C(CN(C)CC(C1)=O)O)=O,,,3,1,2,0,2
2298_0,,,,2,1,2,3
C1(CCN(C)CC(C1O)=O)=O,,,3,1,2,0,2
2300_0,,,,2,1,2,3
C(CC1C(C(CN1C)=O)O)=O,,,3,1,2,0,2
2302_0,,,,2,1,2,3
C1(CNC(C(CO)O)C1)=O,,,3,1,1,0,1
2304_0,,,,2,1,2,3
C1(CNC(CCO)C1O)=O,,,3,1,1,0,1
2306_0,,,,2,1,2,3
C1(CNC(CO)CC1O)=O,,,3,1,1,0,1
2308_0,,,,2,1,2,3
C1(CNC(C)C(C1O)O)=O,,,3,1,1,0,1
2310_0,,,,2,1,2,3
C1(CNCCC(C1O)O)=O,,,3,1,1,0,1
2312_0,,,,2,2,2,4
C1(C(C(C(CO)C1N)O)O)=O,,,3,1,1,0,1
2314_0,,,,2,2,2,4
C1(C(C(C(CC1N)O)O)O)=O,,,3,1,1,0,1
2316_0,,,,2,2,2,4
C(CN(C)CC(C(O)=O)=O)=O,,,3,1,1,0,1
2318_0,,,,2,2,2,4
C(C(CO)NCC(C(O)=O)=O)(O)=O,,,3,1,1,0,1
2320_0,,,,2,2,2,4
C(C(CN)=O)(O)=O,,,3,1,1,0,1
2322_0,,,,2,2,2,4
C(C(CNCCO)=O)(O)=O,,,3,1,1,0,1
2324_0,,,,2,2,2,4
C(C(C(CN(C)CC=O)=O)O)(O)=O,,,3,1,1,0,1
2326_0,,,,2,2,2,4
C(C(C(CN)=O)O)(O)=O,,,3,1,1,0,1
2328_0,,,,2,2,2,4
C(C(C(CNCCO)=O)O)(O)=O,,,3,1,1,0,1
2330_0,,,,2,2,2,4
C(CN(C)CC(CO)=O)=O,,,3,1,1,0,1
2332_0,,,,2,2,2,4
C(CN(CC=O)CC(CO)=O)(O)=O,,,3,1,1,0,1
2334_0,,,,2,2,2,4
C(C(C(O)=O)NCC(CO)=O)(O)=O,,,3,1,1,0,1
2336_0,,,,2,2,2,4
C(C(CO)NCC(CO)=O)(O)=O,,,3,1,1,0,1
2338_0,,,,2,2,2,4
C(CO)(CN)=O,,,3,1,1,0,1
2340_0,,,,2,2,2,4
C(CO)(CNCCO)=O,,,3,1,1,0,1
2342_0,,,,2,2,2,4
C(CO)(CNCC(C(CO)O)O)=O,,,3,1,1,0,1
2344_0,,,,2,2,2,4
C(C(CO)C(C(C(CO)O)=O)N)=O,,,3,1,1,0,1
2346_0,,,,2,2,2,4
C(C(CN)=O)(C(CO)C(CO)O)=O,,,3,1,1,0,1
2348_0,,,,2,2,2,4
C(C(C(C(CO)C(CO)O)N)=O)=O,,,3,1,1,0,1
2350_0,,,,2,2,2,4
C(C(CO)O)(C(C(CN)=O)CO)=O,,,3,1,1,0,1
2352_0,,,,2,2,2,4
C(C(C(CO)C(C(CO)=O)N)O)=O,,,3,1,1,0,1
2354_0,,,,2,2,2,4
C(C(CO)CO)(C(C(CN)=O)O)=O,,,3,1,1,0,1
2356_0,,,,2,2,2,4
C(C(C(C(C(CO)CO)N)=O)O)=O,,,3,1,1,0,1
2358_0,,,,2,2,2,4
C(CO)(C(CO)C(C(CN)=O)O)=O,,,3,1,1,0,1
2360_0,,,,2,2,2,4
C(C(C(CO)C(C(C=O)O)O)N)=O,,,3,1,1,0,1
2362_0,,,,2,2,2,4
C(CC(C(CN)=O)O)(C(CO)O)=O,,,3,1,1,0,1
2364_0,,,,2,2,2,4
C(C(C(CC(C(CO)=O)N)O)O)=O,,,3,1,1,0,1
2366_0,,,,2,2,2,4
C(C(C(C(CCO)=O)O)O)(CN)=O,,,3,1,1,0,1
2368_0,,,,2,2,2,4
C(C(C(C=O)O)O)(C(CCO)N)=O,,,3,1,1,0,1
2370_0,,,,2,2,2,4
C(C(CO)C(C(C(CN)=O)O)O)=O,,,3,1,1,0,1
2372_0,,,,2,2,2,4
C(C(C(C(C(CO)O)O)=O)N)=O,,,3,1,1,0,1
2374_0,,,,2,2,2,4
C(C(CO)N(C)CC=O)=O,,,3,1,1,0,1
2376_0,,,,2,2,2,4
C(C(CO)N(CC(O)=O)CC=O)=O,,,3,1,1,0,1
2378_0,,,,2,2,2,4
C(C(C(O)=O)NC(C=O)CO)(O)=O,,,3,1,1,0,1
2380_0,,,,2,2,2,4
C(C(CO)NC(C=O)CO)(O)=O,,,3,1,1,0,1
2382_0,,,,2,2,2,4
C(C(CO)N)=O,,,3,1,1,0,1
2384_0,,,,2,2,2,4
C(C(CO)NCCO)=O,,,3,1,1,0,1
2386_0,,,,2,2,2,4
C(C(CO)NCC(C(CO)O)O)=O,,,3,1,1,0,1
2388_0,,,,2,2,2,4
C(CN(C)C(C=O)CC=O)=O,,,3,1,2,0,2
2390_0,,,,2,2,2,4
C(C(CO)NC(C=O)CC=O)(O)=O,,,3,1,2,0,2
2392_0,,,,2,2,2,4
C(CC(C=O)N)=O,,,3,1,2,0,2
2394_0,,,,2,2,2,4
C(CC(C=O)NCCO)=O,,,3,1,2,0,2
2396_0,,,,2,2,2,4
C(CN(C)CC(C(C)=O)=O)=O,,,3,1,1,0,1
2398_0,,,,2,2,2,4
C(CN(C)C(C(C=O)=O)C)=O,,,3,1,1,0,1
2400_0,,,,2,2,2,4
C(C(CO)NCC(C(C)=O)=O)(O)=O,,,3,1,1,0,1
2402_0,,,,2,2,2,4
C(C(CO)NC(C(C=O)=O)C)(O)=O,,,3,1,1,0,1
2404_0,,,,2,2,2,4
C(C(CN)=O)(C)=O,,,3,1,1,0,1
2406_0,,,,2,2,2,4
C(C(C(C)N)=O)=O,,,3,1,1,0,1
2408_0,,,,2,2,2,4
C(C(CNCCO)=O)(C)=O,,,3,1,1,0,1
2410_0,,,,2,2,2,4
C(C(C(C)NCCO)=O)=O,,,3,1,1,0,1
2412_0,,,,2,2,2,4
C(CN(C)C(C(CO)=O)C)=O,,,3,1,1,0,1
2414_0,,,,2,2,2,4
C(C(CO)NC(C(CO)=O)C)(O)=O,,,3,1,1,0,1
2416_0,,,,2,2,2,4
C(CO)(C(C)N)=O,,,3,1,1,0,1
2418_0,,,,2,2,2,4
C(CO)(C(C)NCCO)=O,,,3,1,1,0,1
2420_0,,,,2,2,2,4
C(CN(C)CC(CC(CO)=O)=O)=O,,,3,1,1,0,1
2422_0,,,,2,2,2,4
C(C(CC(C=O)O)N(C)CC=O)=O,,,3,1,1,0,1
2424_0,,,,2,2,2,4
C(CO)(CC(CN)=O)=O,,,3,1,1,0,1
2426_0,,,,2,2,2,4
C(C(CC(C=O)O)N)=O,,,3,1,1,0,1
2428_0,,,,2,2,2,4
C(CNCCO)(CC(CO)=O)=O,,,3,1,1,0,1
2430_0,,,,2,2,2,4
C(C(CC(C=O)O)NCCO)=O,,,3,1,1,0,1
2432_0,,,,2,2,2,4
C(C(CCO)N(C)CC=O)=O,,,3,1,1,0,1
2434_0,,,,2,2,2,4
C(C(CO)NC(C=O)CCO)(O)=O,,,3,1,1,0,1
2435_0,,,,2,2,2,4
2437_0,,,,2,2,2,4
C(C(CCO)NCCO)=O,,,3,1,1,0,1
2439_0,,,,2,2,2,4
C(C)(C(C(CN(C)CC=O)=O)O)=O,,,3,1,1,0,1
2441_0,,,,2,2,2,4
C(C(C)N(C)CC=O)(C(C=O)O)=O,,,3,1,1,0,1
2443_0,,,,2,2,2,4
C(C)(C(C(CN)=O)O)=O,,,3,1,1,0,1
2445_0,,,,2,2,2,4
C(C(C(C(C)N)=O)O)=O,,,3,1,1,0,1
2447_0,,,,2,2,2,4
C(C)(C(C(CNCCO)=O)O)=O,,,3,1,1,0,1
2449_0,,,,2,2,2,4
C(C(C(C(C)NCCO)=O)O)=O,,,3,1,1,0,1
2451_0,,,,2,2,2,4
C(CN(C)CC(C=O)=O)=O,,,3,1,1,0,1
2453_0,,,,2,2,2,4
C(CN(CC(O)=O)CC(C=O)=O)=O,,,3,1,1,0,1
2455_0,,,,2,2,2,4
C(C(C(O)=O)NCC(C=O)=O)(O)=O,,,3,1,1,0,1
2457_0,,,,2,2,2,4
C(C(CO)NCC(C=O)=O)(O)=O,,,3,1,1,0,1
2459_0,,,,2,2,2,4
C(C(CN)=O)=O,,,3,1,1,0,1
2461_0,,,,2,2,2,4
C(C(CNCCO)=O)=O,,,3,1,1,0,1
2463_0,,,,2,2,2,4
C(C(CNCC(C(CO)O)O)=O)=O,,,3,1,1,0,1
2465_0,,,,2,2,2,4
C(C(C)N(C)CC=O)=O,,,3,1,1,0,1
2467_0,,,,2,2,2,4
C(C(C)N(C)CC(C(CO)O)=O)=O,,,3,1,1,0,1
2469_0,,,,2,2,2,4
C(C(C)N(CC=O)CC(O)=O)=O,,,3,1,1,0,1
2471_0,,,,2,2,2,4
C(C(C(CO)O)NC(C=O)C)(O)=O,,,3,1,1,0,1
2473_0,,,,2,2,2,4
C(C(C)NC(C(O)=O)C(O)=O)=O,,,3,1,1,0,1
2475_0,,,,2,2,2,4
C(C(CO)NC(C=O)C)(O)=O,,,3,1,1,0,1
2477_0,,,,2,2,2,4
C(C(C)N)=O,,,3,1,12,0,12
2479_0,,,,2,2,2,4
C(C(C)N(C)C(CO)C(C=O)O)=O,,,3,1,1,0,1
2481_0,,,,2,2,2,4
C(C(C)NCCO)=O,,,3,1,1,0,1
2483_0,,,,2,2,2,4
C(C(C)NCC(C(CO)O)O)=O,,,3,1,1,0,1
2485_0,,,,2,2,2,4
C(CC(CN(C)CC=O)=O)=O,,,3,1,1,0,1
2487_0,,,,2,2,2,4
C(C(CO)NCC(CC=O)=O)(O)=O,,,3,1,1,0,1
2489_0,,,,2,2,2,4
C(CC(CN)=O)=O,,,3,1,1,0,1
2491_0,,,,2,2,2,4
C(CC(CNCCO)=O)=O,,,3,1,1,0,1
2493_0,,,,2,2,2,4
C(C(C(CN(C)CC=O)=O)O)=O,,,3,1,1,0,1
2495_0,,,,2,2,2,4
C(C(C(CN)=O)O)=O,,,3,1,1,0,1
2497_0,,,,2,2,2,4
C(C(C(CNCCO)=O)O)=O,,,3,1,1,0,1
2499_0,,,,2,2,2,4
C(C(C(CO)O)N(C)CC=O)=O,,,3,1,1,0,1
2501_0,,,,2,2,2,4
C(CN(C)C(C(CO)=O)CO)=O,,,3,1,2,0,2
2501_1,,,,2,2,2,4
2503_0,,,,2,2,2,4
C(C(C(CO)O)N)=O,,,3,1,1,0,1
2505_0,,,,2,2,2,4
C(CO)(C(CO)N)=O,,,3,1,2,0,2
2505_1,,,,2,2,2,4
2507_0,,,,2,2,2,4
C(C(C(CO)O)NCCO)=O,,,3,1,1,0,1
2509_0,,,,2,2,2,4
C(CO)(C(CO)NCCO)=O,,,3,1,2,0,2
2509_1,,,,2,2,2,4
2511_0,,,,2,2,2,4
C(CO)(C(C(C(CO)O)O)N)=O,,,3,1,2,0,2
2513_0,,,,2,2,2,4
C(C(CO)O)(C(C(CO)O)N)=O,,,3,1,2,0,2
2513_1,,,,2,2,2,4
2515_0,,,,2,2,2,4
C(CC(C(C(CO)O)N)=O)=O,,,3,1,2,0,2
2517_0,,,,2,2,2,4
C(CC(C(C(CO)=O)N)O)=O,,,3,1,2,0,2
2519_0,,,,2,2,2,4
C(C(C(CC(CO)O)=O)N)=O,,,3,1,3,0,3
2520_0,,,,2,2,2,4
2522_0,,,,2,2,2,4
C(CC(C=O)N)(C(CO)O)=O,,,3,1,4,0,4
2524_0,,,,2,2,2,4
C(CO)(C(CC(CO)=O)N)=O,,,3,1,3,0,3
2526_0,,,,2,2,2,4
C(CO)(C(CC(CN)=O)O)=O,,,3,1,1,0,1
2528_0,,,,2,2,2,4
C(CC(C=O)O)(C(CO)N)=O,,,3,1,2,0,2
2530_0,,,,2,2,2,4
C(C(C(CC(C=O)O)O)N)=O,,,3,1,1,0,1
2532_0,,,,2,2,2,4
C(C(C(C(CCO)=O)O)N)=O,,,3,1,2,0,2
2534_0,,,,2,2,2,4
C(C(C(CO)N)=O)(CCO)=O,,,3,1,1,0,1
2536_0,,,,2,2,2,4
C(C(CO)=O)(C(CCO)N)=O,,,3,1,1,0,1
2538_0,,,,2,2,2,4
C(C(CN)=O)(C(CCO)O)=O,,,3,1,1,0,1
2540_0,,,,2,2,2,4
C(C(C(C(CCO)O)N)=O)=O,,,3,1,1,0,1
2542_0,,,,2,2,2,4
C(C(C(C=O)O)N)(CCO)=O,,,3,1,3,0,3
2544_0,,,,2,2,2,4
C(C(C(CC(CO)=O)O)N)=O,,,3,1,1,0,1
2546_0,,,,2,2,2,4
C(C(CO)N)(CC(CO)=O)=O,,,3,1,2,0,2
2548_0,,,,2,2,2,4
C(C(CC(C(CO)=O)O)N)=O,,,3,1,1,0,1
2550_0,,,,2,2,2,4
C(C(CC(C(CN)=O)O)O)=O,,,3,1,1,0,1
2552_0,,,,2,2,2,4
C(C(C(CC(CN)=O)O)O)=O,,,3,1,1,0,1
2554_0,,,,2,2,2,4
C(C(C(C(C(C)=O)O)O)N)=O,,,3,1,1,0,1
2556_0,,,,2,2,2,4
C(C(CO)N)(C(C(C)=O)O)=O,,,3,1,1,0,1
2558_0,,,,2,2,2,4
C(C(C)N)(C(C(CO)=O)O)=O,,,3,1,1,0,1
2560_0,,,,2,2,2,4
C(C(C)O)(C(C(CN)=O)O)=O,,,3,1,1,0,1
2562_0,,,,2,2,2,4
C(C(C(C(C(C)O)N)=O)O)=O,,,3,1,1,0,1
2564_0,,,,2,2,2,4
C(C(C(C(C(C)=O)N)O)O)=O,,,3,1,2,0,2
2566_0,,,,2,2,2,4
C(CC(C(C(C=O)N)O)O)=O,,,3,1,1,0,1
2568_0,,,,2,2,2,4
C(CC(C(C(CO)N)=O)O)=O,,,3,1,2,0,2
2570_0,,,,2,2,2,4
C(CN(C)C(C(CO)=O)CNC)=O,,,3,1,1,0,1
2572_0,,,,2,2,2,4
C(C(CCC(C=O)=O)N(C)CC=O)=O,,,3,1,1,0,1
2574_0,,,,2,2,2,4
C(C(C)N(C)CC=O)(CC(C=O)=O)=O,,,3,1,1,0,1
2576_0,,,,2,2,2,4
C(CN(C)C(C=O)CC(CC=O)=O)=O,,,3,1,2,0,2
2578_0,,,,2,2,2,4
C(CN(C)C(C(C(C)=O)=O)CC=O)=O,,,3,1,1,0,1
2580_0,,,,2,2,2,4
C(CC(C(C(C)N(C)CC=O)=O)=O)=O,,,3,1,1,0,1
2582_0,,,,2,2,2,4
C(CN(C)C(C(CC=O)=O)CC=O)=O,,,3,1,3,0,3
2582_1,,,,2,2,2,4
2582_2,,,,2,2,2,4
2584_0,,,,2,2,2,4
C(C)(CC(C(CN(C)CC=O)=O)=O)=O,,,3,1,1,0,1
2586_0,,,,2,2,2,4
C(CC(C(C=O)=O)N(C)CC=O)(C)=O,,,3,1,1,0,1
2588_0,,,,2,2,2,4
C(CN(C)CC(C(CCC=O)=O)=O)=O,,,3,1,1,0,1
2590_0,,,,2,2,2,4
C(CCC(C(C=O)=O)N(C)CC=O)=O,,,3,1,1,0,1
2592_0,,,,2,2,2,4
C(CN(C)CC(CC(C(C)=O)=O)=O)=O,,,3,1,1,0,1
2594_0,,,,2,2,2,4
C(CC(CC(CN(C)CC=O)=O)=O)=O,,,3,1,1,0,1
2596_0,,,,2,2,2,4
C(CN(C)CC(C(C=CCO)=O)=O)=O,,,3,1,1,0,1
2598_0,,,,2,2,2,4
C(CN(C)C(C=CCO)C(C=O)=O)=O,,,3,1,1,0,1
2600_0,,,,2,2,2,4
C(CN(C)C(C(CO)=O)C=CC=O)=O,,,3,1,1,0,1
2602_0,,,,2,2,2,4
C(CN(C)CC(C(C(C=C)=O)O)=O)=O,,,3,1,1,0,1
2604_0,,,,2,2,2,4
C(C(C=O)O)(C(C=C)N(C)CC=O)=O,,,3,1,1,0,1
2606_0,,,,2,2,2,4
C(CN(C)CC(C=CC(CO)=O)=O)=O,,,3,1,1,0,1
2608_0,,,,2,2,2,4
C(C(C=CC(C=O)O)N(C)CC=O)=O,,,3,1,1,0,1
2610_0,,,,2,2,2,4
C(CN(C)CC(C(C=CC=O)O)=O)=O,,,3,1,1,0,1
2612_0,,,,2,2,2,4
C(CN(C)CC=O)(C(CO)NC)=O,,,3,1,1,0,1
2614_0,,,,2,2,2,4
C(CO)(C(CNC)N)=O,,,3,1,1,0,1
2616_0,,,,2,2,2,4
C(CO)(C(CNC)NCCO)=O,,,3,1,1,0,1
2618_0,,,,2,2,2,4
C(C(CO)O)(C(C(CO)NC)N)=O,,,3,1,1,0,1
2620_0,,,,2,2,2,4
C(CC(C(C(CO)=O)N)NC)=O,,,3,1,1,0,1
2622_0,,,,2,2,2,4
C(CNC)(CC(C(CO)=O)N)=O,,,3,1,1,0,1
2624_0,,,,2,2,2,4
C(CC(C(CO)=O)NC)(CN)=O,,,3,1,1,0,1
2626_0,,,,2,2,2,4
C(C(C(CC(C=O)O)NC)N)=O,,,3,1,1,0,1
2628_0,,,,2,2,2,4
C(C(C(CNC)N)=O)(CCO)=O,,,3,1,1,0,1
2630_0,,,,2,2,2,4
C(C(CNC)=O)(C(CCO)N)=O,,,3,1,1,0,1
2632_0,,,,2,2,2,4
C(C(CN)=O)(C(CCO)NC)=O,,,3,1,1,0,1
2634_0,,,,2,2,2,4
C(C(C(C(CCO)NC)N)=O)=O,,,3,1,1,0,1
2636_0,,,,2,2,2,4
C(C(CNC)N)(CC(CO)=O)=O,,,3,1,1,0,1
2638_0,,,,2,2,2,4
C(C(CC(C(CNC)=O)O)N)=O,,,3,1,1,0,1
2640_0,,,,2,2,2,4
C(C(CC(C(CN)=O)O)NC)=O,,,3,1,1,0,1
2642_0,,,,2,2,2,4
C(C(CNC)N)(C(C(C)=O)O)=O,,,3,1,1,0,1
2644_0,,,,2,2,2,4
C(C(C)N)(C(C(CNC)=O)O)=O,,,3,1,1,0,1
2646_0,,,,2,2,2,4
C(C(C)NC)(C(C(CN)=O)O)=O,,,3,1,1,0,1
2648_0,,,,2,2,2,4
C(C(C(C(C(C)NC)N)=O)O)=O,,,3,1,1,0,1
2650_0,,,,2,2,2,4
C(CC(C(C(CNC)N)=O)O)=O,,,3,1,1,0,1
2652_0,,,,2,2,2,4
C(CO)(C(CNCC(O)=O)N)=O,,,3,1,1,0,1
2654_0,,,,2,2,2,4
C(C(C(CO)O)O)(C(CNC)N)=O,,,3,1,1,0,1
2655_0,,,,2,2,2,4
2657_0,,,,2,2,2,4
C(C(CO)O)(C(CCO)N)=O,,,3,1,1,0,1
2658_0,,,,2,2,2,4
2660_0,,,,2,2,2,4
C(C(C(CO)O)O)(C(C)N)=O,,,3,1,1,0,1
2662_0,,,,2,2,2,4
C(CN)(C(C(CCO)O)O)=O,,,3,1,1,0,1
2664_0,,,,2,2,2,4
C(CC(C(C(CO)O)=O)N)(O)=O,,,3,1,1,0,1
2666_0,,,,2,2,2,4
C(C(C(CC(CO)O)N)=O)(O)=O,,,3,1,1,0,1
2668_0,,,,2,2,2,4
C(C(CC(C(CO)=O)N)O)(O)=O,,,3,1,1,0,1
2670_0,,,,2,2,2,4
C(C(C(C(CCO)N)=O)O)(O)=O,,,3,1,1,0,1
2672_0,,,,2,2,2,4
C(C(CC(C(C(O)=O)O)O)N)=O,,,3,1,1,0,1
2674_0,,,,2,2,2,4
C(C(C(C(O)=O)O)O)(C(C)N)=O,,,3,1,1,0,1
2676_0,,,,2,2,2,4
C(CC(C(C(CN)=O)O)O)(O)=O,,,3,1,1,0,1
2678_0,,,,2,2,2,4
C(C(CO)(CO)O)(CC(CN)=O)=O,,,3,1,1,0,1
2680_0,,,,2,2,2,4
C(C(C(C(CCO)N)=O)(CO)O)=O,,,3,1,1,0,1
2682_0,,,,2,2,2,4
C(CCO)(C(C(CN)=O)(CO)O)=O,,,3,1,1,0,1
2684_0,,,,2,2,2,4
C(C(CO)(C(CC(C=O)N)O)O)=O,,,3,1,1,0,1
2686_0,,,,2,2,2,4
C(C(CO)(C(C(C(C)N)=O)O)O)=O,,,3,1,1,0,1
2688_0,,,,2,2,2,4
C(C)(C(CO)(C(C(CN)=O)O)O)=O,,,3,1,1,0,1
2690_0,,,,2,2,2,4
C(C(CO)(CC(C(CO)=O)N)O)=O,,,3,1,1,0,1
2692_0,,,,2,2,2,4
C(C(C(C(C(CO)O)O)NC)N)=O,,,3,1,1,0,1
2694_0,,,,2,2,2,4
C(C(CO)NC)(CC(CN)=O)=O,,,3,1,1,0,1
2696_0,,,,2,2,2,4
C(CCO)(C(C(CN)=O)NC)=O,,,3,1,1,0,1
2698_0,,,,2,2,2,4
C(C(C(C(C)=O)NC)O)(CN)=O,,,3,1,1,0,1
2700_0,,,,2,2,2,4
C(C(CCC(C=O)=O)N)=O,,,3,1,1,0,1
2702_0,,,,2,2,2,4
C(C(CCC(C=O)=O)NCCO)=O,,,3,1,1,0,1
2704_0,,,,2,2,2,4
C(C(C)N)(CC(C=O)=O)=O,,,3,1,1,0,1
2706_0,,,,2,2,2,4
C(C(C)NCCO)(CC(C=O)=O)=O,,,3,1,1,0,1
2708_0,,,,2,2,2,4
C(CC(CC(C=O)N)=O)=O,,,3,1,2,0,2
2710_0,,,,2,2,2,4
C(CC(C=O)NCCO)(CC=O)=O,,,3,1,2,0,2
2712_0,,,,2,2,2,4
C(CC(C(C(C)=O)=O)N)=O,,,3,1,1,0,1
2714_0,,,,2,2,2,4
C(CC(C(C(C)N)=O)=O)=O,,,3,1,1,0,1
2716_0,,,,2,2,2,4
C(CC(C(C(C)=O)=O)NCCO)=O,,,3,1,1,0,1
2718_0,,,,2,2,2,4
C(CC(C(C(C)NCCO)=O)=O)=O,,,3,1,1,0,1
2720_0,,,,2,2,2,4
C(CC(C(CC=O)N)=O)=O,,,3,1,3,0,3
2720_1,,,,2,2,2,4
2720_2,,,,2,2,2,4
2722_0,,,,2,2,2,4
C(CC(C(CC=O)=O)NCCO)=O,,,3,1,3,0,3
2722_1,,,,2,2,2,4
2722_2,,,,2,2,2,4
2724_0,,,,2,2,2,4
C(C)(CC(C(CN)=O)=O)=O,,,3,1,1,0,1
2726_0,,,,2,2,2,4
C(C)(CC(C(C=O)=O)N)=O,,,3,1,1,0,1
2728_0,,,,2,2,2,4
C(C)(CC(C(CNCCO)=O)=O)=O,,,3,1,1,0,1
2730_0,,,,2,2,2,4
C(CC(C(C=O)=O)NCCO)(C)=O,,,3,1,1,0,1
2732_0,,,,2,2,2,4
C(CCC(C(CN)=O)=O)=O,,,3,1,1,0,1
2734_0,,,,2,2,2,4
C(CCC(C(C=O)=O)N)=O,,,3,1,1,0,1
2736_0,,,,2,2,2,4
C(CCC(C(CNCCO)=O)=O)=O,,,3,1,1,0,1
2738_0,,,,2,2,2,4
C(CCC(C(C=O)=O)NCCO)=O,,,3,1,1,0,1
2740_0,,,,2,2,2,4
C(CN)(CC(C(C)=O)=O)=O,,,3,1,1,0,1
2742_0,,,,2,2,2,4
C(CNCCO)(CC(C(C)=O)=O)=O,,,3,1,1,0,1
2744_0,,,,2,2,2,4
C(CC(CC(CN)=O)=O)=O,,,3,1,1,0,1
2746_0,,,,2,2,2,4
C(CC(CC(CNCCO)=O)=O)=O,,,3,1,1,0,1
2748_0,,,,2,2,2,4
C1(C(C(CO)O)OCC1N)=O,,,3,1,1,0,1
2750_0,,,,2,2,2,4
C1(C(CC(C(CO)O)O1)N)=O,,,3,1,1,0,1
2752_0,,,,2,2,2,4
C1(C(C(CO)OCC1N)O)=O,,,3,1,1,0,1
2754_0,,,,2,2,2,4
C1(C(CC(C(CO)O1)O)N)=O,,,3,1,1,0,1
2756_0,,,,2,2,2,4
C1(C(CO)OC(CC1N)O)=O,,,3,1,1,0,1
2758_0,,,,2,2,2,4
C1(C(O)OC(CO)CC1N)=O,,,3,1,1,0,1
2760_0,,,,2,2,2,4
C1(C(C(COCC1N)O)O)=O,,,3,1,1,0,1
2762_0,,,,2,2,2,4
C1(C(CC(C(CO1)O)O)N)=O,,,3,1,1,0,1
2764_0,,,,2,2,2,4
C1(C(COC(CC1N)O)O)=O,,,3,1,1,0,1
2766_0,,,,2,2,2,4
C1(C(O)OCC(CC1N)O)=O,,,3,1,1,0,1
2768_0,,,,2,2,2,4
C1(COC(C(CC1N)O)O)=O,,,3,1,1,0,1
2770_0,,,,2,2,2,4
C1(C(C(O)OCCC1N)O)=O,,,3,1,1,0,1
2772_0,,,,2,2,2,4
C(C(CO)O)(C(CCN)N)=O,,,3,1,1,0,1
2774_0,,,,2,2,2,4
C(CN)(C(CC(CO)O)N)=O,,,3,1,2,0,2
2776_0,,,,2,2,2,4
C(CO)(C(CC(CN)O)N)=O,,,3,1,1,0,1
2778_0,,,,2,2,2,4
C(C(CN)O)(C(CCO)N)=O,,,3,1,1,0,1
2780_0,,,,2,2,2,4
C(C(CC(C(CN)O)O)N)=O,,,3,1,1,0,1
2782_0,,,,2,2,2,4
C(C(C(CN)O)O)(C(C)N)=O,,,3,1,1,0,1
2784_0,,,,2,2,2,4
C(CO)=CC(C(CN)=O)=O,,,3,1,1,0,1
2786_0,,,,2,2,2,4
C(C(C(C=O)=O)N)=CCO,,,3,1,1,0,1
2788_0,,,,2,2,2,4
C(CO)=CC(C(CNCCO)=O)=O,,,3,1,1,0,1
2790_0,,,,2,2,2,4
C(C(C(C=O)=O)NCCO)=CCO,,,3,1,1,0,1
2792_0,,,,2,2,2,4
C(CO)(C(C=CC=O)N)=O,,,3,1,1,0,1
2794_0,,,,2,2,2,4
C(CO)(C(C=CC=O)NCCO)=O,,,3,1,1,0,1
2796_0,,,,2,2,2,4
C(CN)(C(C(C=C)=O)O)=O,,,3,1,1,0,1
2798_0,,,,2,2,2,4
C(C(C(C(C=C)N)=O)O)=O,,,3,1,1,0,1
2800_0,,,,2,2,2,4
C(CNCCO)(C(C(C=C)=O)O)=O,,,3,1,1,0,1
2802_0,,,,2,2,2,4
C(C(C=O)O)(C(C=C)NCCO)=O,,,3,1,1,0,1
2804_0,,,,2,2,2,4
C(C=CC(CN)=O)(CO)=O,,,3,1,1,0,1
2806_0,,,,2,2,2,4
C(C(C=CC(C=O)N)O)=O,,,3,1,1,0,1
2808_0,,,,2,2,2,4
C(C=CC(CO)=O)(CNCCO)=O,,,3,1,1,0,1
2810_0,,,,2,2,2,4
C(C(C=CC(C=O)O)NCCO)=O,,,3,1,1,0,1
2812_0,,,,2,2,2,4
