,Gen,ID,nC,nH,nO,MW,nAcid,nBase,nHBAcc,nHBDon
167,3,C(C(C(CC(C(CO)O)O)=O)O)=O,7,12,6,192.063388104,0,0,6,4
168,3,C(C(C(CCO)=O)O)=O,5,8,4,132.042258736,0,0,4,2
169,3,C(C(C(CC(CO)O)=O)O)=O,6,10,5,162.05282342,0,0,5,3
170,3,C(CC(C)O)=O,4,8,2,88.052429496,0,0,2,1
171,3,C(C(C(C)O)O)=O,4,8,3,104.047344116,0,0,3,2
172,3,C(CC(C(CO)O)O)=O,5,10,4,134.0579088,0,0,4,3
173,3,C(CC(C(C(CO)O)O)O)=O,6,12,5,164.068473484,0,0,5,4
174,3,C(CCO)=O,3,6,2,74.036779432,0,0,2,1
175,3,C(CC(CO)O)=O,4,8,3,104.047344116,0,0,3,2
176,3,C(C(C)O)(O)=O,3,6,3,90.031694052,1,0,2,2
177,3,C(C(CCO)O)(O)=O,4,8,4,120.04225873600001,1,0,3,3
178,3,C(C(CO)=O)=O,3,4,3,88.016043988,0,0,3,1
179,3,C(C(C(CO)O)=O)=O,4,6,4,118.02660867200001,0,0,4,2
180,3,C(C(C(C(CO)O)O)=O)=O,5,8,5,148.037173356,0,0,5,3
181,3,C(C(C(C(C(CO)O)O)O)=O)=O,6,10,6,178.04773804,0,0,6,4
182,3,C(C(CO)=O)(C)=O,4,6,3,102.031694052,0,0,3,1
183,3,C(C(C(C)O)=O)=O,4,6,3,102.031694052,0,0,3,1
184,3,C(C(C(C(CO)O)O)O)O,5,12,5,152.068473484,0,0,5,5
185,3,C(C(C(C(C(CO)O)O)O)O)O,6,14,6,182.079038168,0,0,6,6
186,3,C(C(CO)(C(C(CO)O)O)O)O,6,14,6,182.079038168,0,0,6,6
187,3,C(C(CO)(CO)O)O,4,10,4,122.0579088,0,0,4,4
188,3,C(C(CO)(C(CO)O)O)O,5,12,5,152.068473484,0,0,5,5
189,3,C(C(C(CO)O)(C(CO)O)O)O,6,14,6,182.079038168,0,0,6,6
190,3,C(C)(CO)=O,3,6,2,74.036779432,0,0,2,1
191,3,C(CO)(CCO)=O,4,8,3,104.047344116,0,0,3,2
192,3,C(C(CCO)O)=O,4,8,3,104.047344116,0,0,3,2
193,3,C(C)(C(CO)O)=O,4,8,3,104.047344116,0,0,3,2
194,3,CCO,2,6,1,46.041864812,0,0,1,1
195,3,C(C(O)=O)=O,2,2,3,74.00039392400001,1,0,2,1
196,3,C(C(CO)(C(C(CO)O)O)O)(O)=O,6,12,7,196.05830272400001,1,0,6,6
197,3,C(C(CO)(CO)O)(O)=O,4,8,5,136.037173356,1,0,4,4
198,3,C(C(CO)(C(CO)O)O)(O)=O,5,10,6,166.04773804,1,0,5,5
199,3,C(C(C(CO)O)(C(CO)O)O)(O)=O,6,12,7,196.05830272400001,1,0,6,6
200,3,C(C(C)=O)(O)=O,3,4,3,88.016043988,1,0,2,1
201,3,C(CC(O)=O)=O,3,4,3,88.016043988,1,0,2,1
202,3,C(C(CCO)=O)(O)=O,4,6,4,118.02660867200001,1,0,3,2
203,3,C(C(CC=O)O)(O)=O,4,6,4,118.02660867200001,1,0,3,2
204,3,C(CC(C=O)O)(O)=O,4,6,4,118.02660867200001,1,0,3,2
205,3,C(CC(CO)=O)(O)=O,4,6,4,118.02660867200001,1,0,3,2
206,3,C(C(C(C)=O)O)(O)=O,4,6,4,118.02660867200001,1,0,3,2
207,3,C(C)(O)=O,2,4,2,60.021129368000004,1,0,1,1
208,3,C(C(C(C)O)(C(C(CO)O)O)O)=O,7,14,6,194.079038168,0,0,6,5
209,3,C(CO)(C(CO)(C(C=O)O)O)=O,6,10,6,178.04773804,0,0,6,4
210,3,C(C(CO)(C(C=O)O)O)(O)=O,5,8,6,164.032087976,1,0,5,4
211,3,C(C(C(CO)O)(C(C=O)O)O)(O)=O,6,10,7,194.04265266000002,1,0,6,5
212,3,C(C(C(C)=O)(C(C=O)O)O)=O,6,8,5,160.037173356,0,0,5,2
213,3,C(C(CO)(C(C=O)O)O)=O,5,8,5,148.037173356,0,0,5,3
214,3,C(C(C(CO)O)(C(C=O)O)O)=O,6,10,6,178.04773804,0,0,6,4
215,3,C(C(CO)(C(CO)(CO)O)O)(O)=O,6,12,7,196.05830272400001,1,0,6,6
216,3,C(C(C(C)=O)(C(CO)(CO)O)O)=O,7,12,6,192.063388104,0,0,6,4
217,3,C(C(CO)(C(CO)(CO)O)O)=O,6,12,6,180.063388104,0,0,6,5
218,3,C(C(C)(C(C(CO)=O)(CO)O)O)=O,7,12,6,192.063388104,0,0,6,4
219,3,C(CO)(C(CO)(C(C(C)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
220,3,C(CC(C(C(CO)=O)(CO)O)O)=O,7,12,6,192.063388104,0,0,6,4
221,3,C(CO)(C(CO)(C(C)O)O)=O,6,12,5,164.068473484,0,0,5,4
222,3,C(CO)(C(CO)(CO)O)=O,5,10,5,150.05282342,0,0,5,4
223,3,C(CO)(C(CO)(C(CO)O)O)=O,6,12,6,180.063388104,0,0,6,5
224,3,C(C(CO)(C(C=O)(C)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
225,3,C(C(CO)(C(C(C)=O)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
226,3,C(C(CO)(C(CC=O)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
227,3,C(C(CO)(C(C)O)O)(O)=O,5,10,5,150.05282342,1,0,4,4
228,3,C(C(C(CO)O)(C(C)O)O)(O)=O,6,12,6,180.063388104,1,0,5,5
229,3,C(C(C)(C(C=O)(C(C)=O)O)O)=O,7,10,5,174.05282342,0,0,5,2
230,3,C(C(CO)(C(C=O)(C)O)O)=O,6,10,5,162.05282342,0,0,5,3
231,3,C(C(C(CO)O)(C(C=O)(C)O)O)=O,7,12,6,192.063388104,0,0,6,4
232,3,C(C(C(C)=O)(C(C(C)=O)O)O)=O,7,10,5,174.05282342,0,0,5,2
233,3,C(C(CO)(C(C(C)=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
234,3,C(C(C(CO)O)(C(C(C)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
235,3,C(CC(C(C=O)(C(C)=O)O)O)=O,7,10,5,174.05282342,0,0,5,2
236,3,C(C(CO)(C(CC=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
237,3,C(C(C(CC=O)O)(C(CO)O)O)=O,7,12,6,192.063388104,0,0,6,4
238,3,C(C(CCO)(C(C=O)(CO)O)O)=O,7,12,6,192.063388104,0,0,6,4
239,3,C(C(CO)(C(C(CCO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
240,3,C(C(CO)(C(C(CC=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
241,3,C(C(CO)(C(CC(C=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
242,3,C(C(CO)(C(CC(CO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
243,3,C(C(CO)(C(CO)(CC=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
244,3,C(C(C(C)=O)(C(C)O)O)=O,6,10,4,146.0579088,0,0,4,2
245,3,C(C(C(C)=O)(C(C(CO)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
246,3,C(C(C(C)=O)(CO)O)=O,5,8,4,132.042258736,0,0,4,2
247,3,C(C(C(C)=O)(C(CO)O)O)=O,6,10,5,162.05282342,0,0,5,3
248,3,C(C(CO)(C(C(C(C)=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
249,3,C(C(CO)(C(C)(C(C=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
250,3,C(C(CO)(C(C)O)O)=O,5,10,4,134.0579088,0,0,4,3
251,3,C(C(C(CO)O)(C(C)O)O)=O,6,12,5,164.068473484,0,0,5,4
252,3,C(CC(C=O)(C(C=O)O)O)=O,6,8,5,160.037173356,0,0,5,2
253,3,C(C(C(C=O)O)O)(O)=O,4,6,5,134.021523292,1,0,4,3
254,3,C(C(C(CO)(CO)O)(CC=O)O)=O,7,12,6,192.063388104,0,0,6,4
255,3,C(C(C(CO)(CO)O)O)(O)=O,5,10,6,166.04773804,1,0,5,5
256,3,C(C(C(CO)(C(CO)O)O)O)(O)=O,6,12,7,196.05830272400001,1,0,6,6
257,3,C(C(C(C(CO)(CO)O)O)O)(O)=O,6,12,7,196.05830272400001,1,0,6,6
258,3,C(CC(C=O)(C(C=O)(C)O)O)=O,7,10,5,174.05282342,0,0,5,2
259,3,C(C(C)(C(C(O)=O)O)O)=O,5,8,5,148.037173356,1,0,4,3
260,3,C(CC(C=O)(C(C(C)=O)O)O)=O,7,10,5,174.05282342,0,0,5,2
261,3,C(C(C(C(C)=O)O)O)(O)=O,5,8,5,148.037173356,1,0,4,3
262,3,C(CC(C(C=O)(CC=O)O)O)=O,7,10,5,174.05282342,0,0,5,2
263,3,C(CC(C(C(O)=O)O)O)=O,5,8,5,148.037173356,1,0,4,3
264,3,C(C(CCO)(C(C(O)=O)O)O)=O,6,10,6,178.04773804,1,0,5,4
265,3,C(C(C(C(O)=O)O)O)(CCO)=O,6,10,6,178.04773804,1,0,5,4
266,3,C(C(C(C)O)(CC=O)O)=O,6,10,4,146.0579088,0,0,4,2
267,3,C(C(C(C(CO)O)O)(CC=O)O)=O,7,12,6,192.063388104,0,0,6,4
268,3,C(C(CO)(CC=O)O)=O,5,8,4,132.042258736,0,0,4,2
269,3,C(C(C(CO)O)(CC=O)O)=O,6,10,5,162.05282342,0,0,5,3
270,3,C(CC(C(C(C(O)=O)O)O)O)=O,6,10,6,178.04773804,1,0,5,4
271,3,C(C(C(CC(C=O)O)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
272,3,C(C(C(CC(CO)=O)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
273,3,C(CC(CO)(C(C(O)=O)O)O)=O,6,10,6,178.04773804,1,0,5,4
274,3,C(C(C(C(C(C)=O)O)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
275,3,C(C(C(C)(C(C=O)O)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
276,3,C(C(C(C)O)O)(O)=O,4,8,4,120.04225873600001,1,0,3,3
277,3,C(C(CC(CO)=O)O)=O,5,8,4,132.042258736,0,0,4,2
278,3,C(CC(C=O)O)(C(CO)O)=O,6,10,5,162.05282342,0,0,5,3
279,3,C(C(CO)(CC(CO)=O)O)=O,6,10,5,162.05282342,0,0,5,3
280,3,C(C(C(CCO)=O)(CO)O)=O,6,10,5,162.05282342,0,0,5,3
281,3,C(C(C(C(CO)O)=O)CO)=O,6,10,5,162.05282342,0,0,5,3
282,3,C(C(CC(CO)O)=O)(O)=O,5,8,5,148.037173356,1,0,4,3
283,3,C(C(CC(CO)=O)O)(O)=O,5,8,5,148.037173356,1,0,4,3
284,3,C(CC(C(CO)O)=O)(O)=O,5,8,5,148.037173356,1,0,4,3
285,3,C(C(C(CCO)=O)O)(O)=O,5,8,5,148.037173356,1,0,4,3
286,3,C(C(CC(C(CO)O)O)=O)(O)=O,6,10,6,178.04773804,1,0,5,4
287,3,C(CC(C(O)=O)O)(C(CO)O)=O,6,10,6,178.04773804,1,0,5,4
288,3,C(CC(C(C(CO)O)O)=O)(O)=O,6,10,6,178.04773804,1,0,5,4
289,3,C(C(C(CC(CO)O)=O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
290,3,C1(COCC1O)=O,4,6,3,102.031694052,0,0,3,1
291,3,C1(C(O)OCC1)=O,4,6,3,102.031694052,0,0,3,1
292,3,C1(CC(CO1)O)=O,4,6,3,102.031694052,0,0,3,1
293,3,C1(COC(C1)O)=O,4,6,3,102.031694052,0,0,3,1
294,3,C=CC(C=O)=O,4,4,2,84.021129368,0,0,2,0
295,3,C(C=CC=O)=O,4,4,2,84.021129368,0,0,2,0
296,3,C(C1C(C(C(O)O1)O)O)O,5,10,5,150.05282342,0,0,5,4
297,3,C(C(C1C(C(C(O)O1)O)O)O)O,6,12,6,180.063388104,0,0,6,5
298,3,C1(C(CO)(C(C(CO)O1)O)O)O,6,12,6,180.063388104,0,0,6,5
299,3,C1C(C(C(O)O1)(CO)O)O,5,10,5,150.05282342,0,0,5,4
300,3,C1C(C(C(O)O1)(C(CO)O)O)O,6,12,6,180.063388104,0,0,6,5
301,3,C1C(C(C(C(O)O1)O)O)O,5,10,5,150.05282342,0,0,5,4
302,3,C(C1C(C(C(C(O)O1)O)O)O)O,6,12,6,180.063388104,0,0,6,5
303,3,C1C(C(C(C(O)O1)(CO)O)O)O,6,12,6,180.063388104,0,0,6,5
304,3,C1C(C(C(C(C(O)O1)O)O)O)O,6,12,6,180.063388104,0,0,6,5
